Atom Charge
O1 -1.1946195125
O2 -1.2822226052
N3 -1.0208952737
C4 0.1067498485
C5 0.0772498213
C6 0.4396711227
C7 0.0778215091
C8 0.0785003163
C9 1.6962743586
H10 -0.0450623462
H11 -0.0206322035
H12 -0.0430246526
H13 0.00575407937
H14 -0.0236192236
H15 -0.0373640291
H16 -0.0299744448
H17 -0.0217726451
H18 -0.0302741125
H19 -0.0328584182
H20 0.33631592699
H21 0.35668317748
H22 0.60583545533
