Atom Charge
O1 -1.1246812583
O2 -1.2047326969
N3 -0.9894438195
C4 0.3772202177
C5 1.5656147719
H6 0.04280671477
H7 0.04279666043
H8 0.34896380315
H9 0.3490201552
H10 0.5927329266
