Atom(A) Atom(B) Deloc_index
O1 O2 0.27711971252
O1 N3 0.013405479183
O2 N3 0.048481267045
O1 C4 0.075853185165
O2 C4 0.0838743898
N3 C4 0.95660819839
O1 C5 0.69422630628
O2 C5 1.065173365
N3 C5 0.067602997783
C4 C5 0.86072130199
O1 H6 0.013491384557
O2 H6 0.013091974533
N3 H6 0.058300865104
C4 H6 0.91741990121
C5 H6 0.047200976723
O1 H7 0.013475173911
O2 H7 0.013097691723
N3 H7 0.058299377571
C4 H7 0.91737222984
C5 H7 0.047231528814
H6 H7 0.035567699203
O1 H8 0.00057323070075
O2 H8 0.0066468648866
N3 H8 0.87081781821
C4 H8 0.020383034804
C5 H8 0.0022492265424
H6 H8 0.0017246760818
H7 H8 0.0090978580543
O1 H9 0.00057435967256
O2 H9 0.0066880115913
N3 H9 0.87072836165
C4 H9 0.020376911264
C5 H9 0.0022521877457
H6 H9 0.0090963754767
H7 H9 0.0017200269077
H8 H9 0.016605172226
O1 H10 0.5875181006
O2 H10 0.011153701155
N3 H10 0.0017532379969
C4 H10 0.0057239948222
C5 H10 0.0087499015297
H6 H10 0.00028591724049
H7 H10 0.00028525514402
H8 H10 2.5857571837e-05
H9 H10 2.5891068999e-05
