Atom Charge
O1 -1.1976119723
O2 -1.2780889315
N3 -1.0521055966
C4 0.1085902769
C5 0.4373506141
C6 0.0818683247
C7 0.0752203633
C8 1.6842096581
H9 -0.0351394322
H10 -0.015834599
H11 -0.0392091585
H12 -0.0038464324
H13 -0.0320759132
H14 -0.035328765
H15 -0.0310963366
H16 0.00524436355
H17 0.37889905089
H18 0.34039713348
H19 0.60818052207
