Atom(A) Atom(B) Deloc_index
O1 O2 0.29360572727
O1 N3 0.011899098613
O2 N3 0.047005942061
O1 C4 0.001375493345
O2 C4 0.0015870156263
N3 C4 0.015378151887
O1 C5 0.00765190967
O2 C5 0.021797118159
N3 C5 0.080298034387
C4 C5 0.96130978478
O1 C6 0.079090698477
O2 C6 0.090152777616
N3 C6 0.9728361473
C4 C6 0.035794483938
C5 C6 0.93548586295
O1 C7 0.0048477997899
O2 C7 0.00055378356812
N3 C7 0.0014376654049
C4 C7 0.97452080611
C5 C7 0.045737165314
C6 C7 0.011508816272
O1 C8 0.013459511689
O2 C8 0.012762366048
N3 C8 0.00087407503118
C4 C8 0.97469859373
C5 C8 0.044612945028
C6 C8 0.0035937393065
C7 C8 0.049854837726
O1 C9 0.79329595235
O2 C9 1.1780260627
N3 C9 0.074898317036
C4 C9 0.0033588010033
C5 C9 0.044331962461
C6 C9 0.86013919246
C7 C9 0.00071596822877
C8 C9 0.0068169291309
O1 H10 0.00059071890511
O2 H10 0.00023741749807
N3 H10 0.0023354470596
C4 H10 0.9304774502
C5 H10 0.04467350744
C6 H10 0.009792521645
C7 H10 0.042774135615
C8 H10 0.043058041156
C9 H10 0.00051862579131
O1 H11 0.001056790563
O2 H11 0.014890471177
N3 H11 0.013680450309
C4 H11 0.036203494124
C5 H11 0.93183376212
C6 H11 0.039343025631
C7 H11 0.009909574037
C8 H11 0.0089665222802
C9 H11 0.0042886986443
H10 H11 0.0029375889396
O1 H12 0.0015406554966
O2 H12 0.0035359471259
N3 H12 0.017211454746
C4 H12 0.038661073524
C5 H12 0.93706725992
C6 H12 0.042174858566
C7 H12 0.0060748798303
C8 H12 0.0099357794099
C9 H12 0.0098070800706
H10 H12 0.0065388100286
H11 H12 0.037201113553
O1 H13 0.021530963921
O2 H13 0.010778793454
N3 H13 0.055757559994
C4 H13 0.0027942747612
C5 H13 0.033769363052
C6 H13 0.90028826749
C7 H13 0.01324703197
C8 H13 0.00028958807693
C9 H13 0.033044186847
H10 H13 0.00027140208138
H11 H13 0.010178444723
H12 H13 0.0031384449655
O1 H14 0.01219898366
O2 H14 0.00045669203391
N3 H14 0.00095487232726
C4 H14 0.03884926552
C5 H14 0.0033189216875
C6 H14 0.0074154765007
C7 H14 0.9469300447
C8 H14 0.0079654066972
C9 H14 0.00068470287962
H10 H14 0.011744706517
H11 H14 0.00040091017377
H12 H14 0.00041411099313
H13 H14 0.012213597355
O1 H15 0.00037989144121
