Atom(A) Atom(B) Deloc_index
O1 O2 0.29714130211
O1 O3 0.039820966644
O2 O3 0.0079464781684
O1 N4 0.014367057879
O2 N4 0.056073825079
O3 N4 0.0035869297372
O1 N5 0.010144216685
O2 N5 0.0011307124957
O3 N5 0.28344641191
N4 N5 0.0025941731421
O1 C6 0.083204678044
O2 C6 0.095190968979
O3 C6 0.016270620706
N4 C6 0.9941755136
N5 C6 0.014657032851
O1 C7 0.010558307992
O2 C7 0.020580398976
O3 C7 0.11494504198
N4 C7 0.079263996749
N5 C7 0.088448966662
C6 C7 0.92683151213
O1 C8 0.82000597129
O2 C8 1.2139583849
O3 C8 0.0091464984004
N4 C8 0.071191719191
N5 C8 0.0012741137143
C6 C8 0.86106509842
C7 C8 0.050135401581
O1 C9 0.01317041174
O2 C9 0.0015471653425
O3 C9 1.2090569741
N4 C9 0.011105351236
N5 C9 0.97090487105
C6 C9 0.041388826207
C7 C9 0.90376055872
C8 C9 0.005365059374
O1 H10 0.020324785229
O2 H10 0.013043382428
O3 H10 0.0011517923639
N4 H10 0.054933644455
N5 H10 0.010020071101
C6 H10 0.90365068492
C7 H10 0.035583255409
C8 H10 0.035788090196
C9 H10 0.0034767228218
O1 H11 0.001415622709
O2 H11 0.0038502353146
O3 H11 0.01526585469
N4 H11 0.019641612495
N5 H11 0.016419525643
C6 H11 0.036323644023
C7 H11 0.93368257205
C8 H11 0.0094801974344
C9 H11 0.033902894458
H10 H11 0.0037505251385
O1 H12 0.00095032778274
O2 H12 0.0077439810171
O3 H12 0.021474913095
N4 H12 0.011713416975
N5 H12 0.0095295721953
C6 H12 0.035000824607
C7 H12 0.92685726732
C8 H12 0.0049164937381
C9 H12 0.033672666848
H10 H12 0.010140243614
H11 H12 0.032158594076
O1 H13 0.0011702037029
O2 H13 0.018015774299
O3 H13 0.00011143356482
N4 H13 0.84400968277
N5 H13 0.00030446728656
C6 H13 0.022030692277
C7 H13 0.0041208422474
C8 H13 0.0031817680471
C9 H13 0.00032993913342
H10 H13 0.010004829947
H11 H13 0.00035710177383
H12 H13 0.003387168593
O1 H14 0.00037908223372
O2 H14 0.0028247432758
O3 H14 0.00081303124409
N4 H14 0.87203906272
N5 H14 0.00039783884496
C6 H14 0.022936849811
C7 H14 0.0098813221893
C8 H14 0.0024838246122
C9 H14 0.0021824838131
H10 H14 0.002417967164
H11 H14 0.0005983333612
H12 H14 0.00072486895595
H13 H14 0.016580405733
O1 H15 0.00011707947003
O2 H15 0.00012866060788
O3 H15 0.017999887055
N4 H15 0.00017249351064
N5 H15 0.8136005747
C6 H15 0.00093096453165
C7 H15 0.0053110446298
C8 H15 0.00011223991185
C9 H15 0.015647010509
H10 H15 0.0012520999137
H11 H15 0.0040150552992
H12 H15 0.00053950780877
H13 H15 3.601031236e-05
H14 H15 7.322344857e-06
O1 H16 0.00010235549647
O2 H16 5.3860228511e-05
O3 H16 0.013603951254
N4 H16 0.00023779973499
N5 H16 0.79946659014
C6 H16 0.00048498258565
C7 H16 0.0096865399187
C8 H16 3.6005868721e-05
C9 H16 0.016603050677
H10 H16 0.00019308628685
H11 H16 0.00065045247925
H12 H16 0.0016469126162
H13 H16 2.2536746989e-05
H14 H16 6.718472669e-05
H15 H16 0.015774880215
O1 H17 0.60991671838
O2 H17 0.015029974767
O3 H17 0.00038860179713
N4 H17 0.0023009768417
N5 H17 0.00019607880922
C6 H17 0.0082491083141
C7 H17 0.00050776834631
C8 H17 0.010677758653
C9 H17 0.0001571893681
H10 H17 0.00062051884071
H11 H17 0.00018086561833
H12 H17 2.6734025783e-05
H13 H17 5.6825092558e-05
H14 H17 4.987327893e-05
H15 H17 2.0396931018e-06
H16 H17 1.7000665859e-06
