Atom Charge
O1 -1.1707392399
O2 -1.2586615516
N3 -1.021306619
C4 0.0683085534
C5 0.4326683182
C6 -0.0223832363
C7 -0.0222453014
C8 -0.0209381177
C9 1.6724173792
C10 -0.0147244005
C11 -0.0121365278
C12 -0.0146871057
H13 0.00013463241
H14 -0.0155061635
H15 0.01605981029
H16 0.02282574474
H17 0.00657507596
H18 0.33845327258
H19 0.36306413707
H20 0.01660889745
H21 0.0166220212
H22 0.01620264166
H23 0.60263958373
