Atom(A) Atom(B) Deloc_index
O1 O2 0.28876532162
O1 N3 0.013474983107
O2 N3 0.048266415156
O1 C4 0.07849005463
O2 C4 0.089236110817
N3 C4 0.96616048308
O1 C5 0.021331364144
O2 C5 0.015461938759
N3 C5 0.060210128232
C4 C5 0.91595020922
O1 C6 0.0030120224914
O2 C6 0.0021633652198
N3 C6 0.081482553174
C4 C6 0.040756574998
C5 C6 0.96417022402
O1 C7 0.00097994784514
O2 C7 0.0056296427031
N3 C7 0.94361486009
C4 C7 0.032897101064
C5 C7 0.049135434303
C6 C7 0.9496428213
O1 C8 0.76859469745
O2 C8 1.1598972594
N3 C8 0.064188551304
C4 C8 0.8700229796
C5 C8 0.047926998113
C6 C8 0.0047255804727
C7 C8 0.0029991180493
O1 H9 0.015376538642
O2 H9 0.014631393764
N3 H9 0.059251042387
C4 H9 0.90863820546
C5 H9 0.033349118294
C6 H9 0.0026871965051
C7 H9 0.0070447542445
C8 H9 0.04618961491
O1 H10 0.0018615868229
O2 H10 0.0017538714521
N3 H10 0.0056963890284
C4 H10 0.038725382543
C5 H10 0.95491942907
C6 H10 0.03738182634
C7 H10 0.0084750558473
C8 H10 0.0036579069503
H9 H10 0.0077258882934
O1 H11 0.016095674967
O2 H11 0.003757745054
N3 H11 0.0044751459563
C4 H11 0.038520517308
C5 H11 0.94512747511
C6 H11 0.038352748588
C7 H11 0.0035017443785
C8 H11 0.011820548491
H9 H11 0.0050654209143
H10 H11 0.037886381209
O1 H12 0.00022023994902
O2 H12 0.00067461268847
N3 H12 0.012344237652
C4 H12 0.008153257643
C5 H12 0.040167648048
C6 H12 0.9564887961
C7 H12 0.03810526552
C8 H12 0.0008475620855
H9 H12 0.00073004251601
H10 H12 0.0014232821211
H11 H12 0.0064879560334
O1 H13 0.00046348257783
O2 H13 0.00044429305831
N3 H13 0.012481342881
C4 H13 0.0019700148603
C5 H13 0.041029063939
C6 H13 0.94882633209
C7 H13 0.039353167968
C8 H13 0.00050478982295
H9 H13 0.00015815080436
H10 H13 0.0064381625286
H11 H13 0.0090334758074
H12 H13 0.038003459735
O1 H14 0.00045018684673
O2 H14 0.0094138899657
N3 H14 0.071254611343
C4 H14 0.0029928103944
C5 H14 0.0054056143135
C6 H14 0.040485790028
C7 H14 0.92541278116
C8 H14 0.0015065356934
H9 H14 0.00098754013252
H10 H14 0.00067790226693
H11 H14 0.0022053031728
H12 H14 0.0047661512198
H13 H14 0.010562608353
O1 H15 0.00049069804802
O2 H15 0.0005498041643
N3 H15 0.059154015457
C4 H15 0.0091883176922
C5 H15 0.0096006053906
C6 H15 0.037384431519
C7 H15 0.93479116834
C8 H15 0.00089533861569
H9 H15 0.00084330151139
H10 H15 0.0017349997947
H11 H15 0.0005617273969
H12 H15 0.001392481582
H13 H15 0.0051595119323
H14 H15 0.03834406359
O1 H16 0.001146355358
O2 H16 0.024499692715
N3 H16 0.83007552828
C4 H16 0.019869794951
C5 H16 0.006616148452
C6 H16 0.0078512708861
C7 H16 0.019054297674
C8 H16 0.0045939142187
H9 H16 0.0012245250261
H10 H16 0.0007651907218
H11 H16 0.00062236319145
H12 H16 0.0017412293488
H13 H16 0.00043698598174
H14 H16 0.0026573678965
H15 H16 0.00077801375855
O1 H17 0.60724850648
O2 H17 0.01442614103
N3 H17 0.0020513574144
C4 H17 0.007145405876
C5 H17 0.00040540940232
C6 H17 4.0745591763e-05
C7 H17 9.4011272682e-05
C8 H17 0.010150572768
H9 H17 0.00035173805039
H10 H17 7.8506039456e-05
H11 H17 0.00016061073763
H12 H17 3.8619627583e-06
H13 H17 6.5190306263e-06
H14 H17 2.3528370215e-05
H15 H17 9.1230975612e-05
H16 H17 6.7525379086e-05
