Atom(A) Atom(B) Deloc_index
O1 O2 0.30231465233
O1 O3 0.040483041951
O2 O3 0.0081827958762
O1 N4 0.015004796653
O2 N4 0.057935205033
O3 N4 0.0038675993555
O1 N5 0.010465412487
O2 N5 0.0012432491271
O3 N5 0.28778773982
N4 N5 0.0027610530639
O1 C6 0.084837320499
O2 C6 0.097001229234
O3 C6 0.017046418944
N4 C6 1.0014715027
N5 C6 0.015334513004
O1 C7 0.011154787389
O2 C7 0.021430839075
O3 C7 0.11697279832
N4 C7 0.080862142441
N5 C7 0.08976030492
C6 C7 0.92765368452
O1 C8 0.84192385186
O2 C8 1.2385162983
O3 C8 0.0097950189596
N4 C8 0.072333754864
N5 C8 0.0013640010821
C6 C8 0.86270706823
C7 C8 0.050831341785
O1 C9 0.014096530338
O2 C9 0.0016550934227
O3 C9 1.2329102923
N4 C9 0.01149449201
N5 C9 0.99296930444
C6 C9 0.041852881925
C7 C9 0.90578283971
C8 C9 0.0056774281335
O1 H10 0.020697247531
O2 H10 0.013607294523
O3 H10 0.0012238762944
N4 H10 0.054835414588
N5 H10 0.010230784631
C6 H10 0.90151085168
C7 H10 0.035741009203
C8 H10 0.035678691821
C9 H10 0.0036366774023
O1 H11 0.0015126574244
O2 H11 0.0040851700601
O3 H11 0.015950809507
N4 H11 0.020191553281
N5 H11 0.016632621094
C6 H11 0.036446047133
C7 H11 0.93150974525
C8 H11 0.0097393039211
C9 H11 0.033833934119
H10 H11 0.0038349225343
O1 H12 0.0010061823934
O2 H12 0.0079474841611
O3 H12 0.021900827671
N4 H12 0.011979176047
N5 H12 0.0097789682948
C6 H12 0.035141463847
C7 H12 0.92455333394
C8 H12 0.0051061204143
C9 H12 0.033684866118
H10 H12 0.010432917676
H11 H12 0.031908243941
O1 H13 0.0012758367507
O2 H13 0.018835386048
O3 H13 0.00012707038986
N4 H13 0.84310363607
N5 H13 0.00032852758923
C6 H13 0.022515884815
C7 H13 0.0043025687991
C8 H13 0.0033314674294
C9 H13 0.00034863545719
H10 H13 0.010310907213
H11 H13 0.00037170355944
H12 H13 0.0035116909231
O1 H14 0.00040704555965
O2 H14 0.0029247203787
O3 H14 0.00090037164468
N4 H14 0.87118164191
N5 H14 0.00043564073833
C6 H14 0.023352842887
C7 H14 0.010206246993
C8 H14 0.0025952409822
C9 H14 0.0023025776111
H10 H14 0.0024688059155
H11 H14 0.00061897634125
H12 H14 0.00075269693708
H13 H14 0.016677370601
O1 H15 0.00012626791867
O2 H15 0.00014520488066
O3 H15 0.019144440177
N4 H15 0.00018522453176
N5 H15 0.81351589334
C6 H15 0.00098469508207
C7 H15 0.0055435329233
C8 H15 0.00012040010129
C9 H15 0.016103353597
H10 H15 0.001303377242
H11 H15 0.004103324431
H12 H15 0.0005665570432
H13 H15 3.9091295506e-05
H14 H15 8.114732748e-06
O1 H16 0.00010983477212
O2 H16 6.1111638385e-05
O3 H16 0.014413706527
N4 H16 0.0002607207369
N5 H16 0.79983478718
C6 H16 0.00051558805565
C7 H16 0.010169932273
C8 H16 3.8942796271e-05
C9 H16 0.017108631645
H10 H16 0.0002012518486
H11 H16 0.00067211377818
H12 H16 0.0017309443624
H13 H16 2.4771140084e-05
H14 H16 7.569775432e-05
H15 H16 0.015839759003
O1 H17 0.61474993799
O2 H17 0.016166556744
O3 H17 0.00042030652875
N4 H17 0.0025069042608
N5 H17 0.00020996237589
C6 H17 0.0087576566732
C7 H17 0.00055061569724
C8 H17 0.011129753867
C9 H17 0.00016989912324
H10 H17 0.00063862373615
H11 H17 0.00020152869105
H12 H17 2.9527018815e-05
H13 H17 6.4509109148e-05
H14 H17 5.6779874752e-05
H15 H17 2.3426820466e-06
H16 H17 1.9292884244e-06
