Atom(A) Atom(B) Deloc_index
O1 O2 0.047872994733
O1 O3 0.0055101897085
O2 O3 0.30385604514
O1 N4 0.017627726677
O2 N4 0.014483868638
O3 N4 0.05483851504
O1 C5 0.86768462011
O2 C5 0.0086998751819
O3 C5 0.015885818523
N4 C5 0.067319912448
O1 C6 0.085505361824
O2 C6 0.082126169481
O3 C6 0.094179878154
N4 C6 1.0011259444
C5 C6 0.88704032066
O1 C7 0.088867620894
O2 C7 0.0013126811964
O3 C7 0.015996169725
N4 C7 0.024481457692
C5 C7 0.95876516387
C6 C7 0.039239317935
O1 C8 0.019701763671
O2 C8 0.83695603583
O3 C8 1.234446117
N4 C8 0.074299604209
C5 C8 0.04458640015
C6 C8 0.86558161887
C7 C8 0.0062407195317
O1 H9 0.010113150473
O2 H9 0.022454754073
O3 H9 0.013782316288
N4 H9 0.055369008353
C5 H9 0.034268639469
C6 H9 0.90150744348
C7 H9 0.0088270044504
C8 H9 0.037000987849
O1 H10 0.075510317321
O2 H10 0.0016159961155
O3 H10 0.003449171897
N4 H10 0.01546530493
C5 H10 0.89707864928
C6 H10 0.039951006919
C7 H10 0.03834929064
C8 H10 0.0090366715719
H9 H10 0.0057116401941
O1 H11 0.014192736642
O2 H11 0.00017396899889
O3 H11 0.00089067318871
N4 H11 0.0248099118
C5 H11 0.039694081829
C6 H11 0.0026242869314
C7 H11 0.95002494369
C8 H11 0.00048017461109
H9 H11 0.00038814393183
H10 H11 0.0036614685024
O1 H12 0.016973712071
O2 H12 0.00049029565727
O3 H12 0.0016696843105
N4 H12 0.0028398510796
C5 H12 0.040203275479
C6 H12 0.01081395627
C7 H12 0.9526777275
C8 H12 0.0010778268595
H9 H12 0.0018331290994
H10 H12 0.0033982881967
H11 H12 0.035956887046
O1 H13 0.011618607829
O2 H13 0.00082515974767
O3 H13 0.028003291951
N4 H13 0.0017163844598
C5 H13 0.039156467029
C6 H13 0.0049293197678
C7 H13 0.94156446668
C8 H13 0.0041450615444
H9 H13 0.00034873427153
H10 H13 0.01180743162
H11 H13 0.035723848549
H12 H13 0.03543744839
O1 H14 0.00062895815172
O2 H14 0.001317460456
O3 H14 0.019842556662
N4 H14 0.83492483861
C5 H14 0.0018062593239
C6 H14 0.021892846295
C7 H14 0.0069879001886
C8 H14 0.0038568573736
H9 H14 0.0096823146063
H10 H14 0.00031262096717
H11 H14 0.0067264752466
H12 H14 0.0010403251719
H13 H14 0.0010107589062
O1 H15 0.0027915087043
O2 H15 0.00038840461896
O3 H15 0.0019433072632
N4 H15 0.87146776593
C5 H15 0.0086842886156
C6 H15 0.023877159527
C7 H15 0.0016697697723
C8 H15 0.0022293815941
H9 H15 0.0032916522969
H10 H15 0.00039800938338
H11 H15 0.0013391816973
H12 H15 0.00018848370428
H13 H15 9.434345935e-05
H14 H15 0.016242817653
O1 H16 0.66918757021
O2 H16 0.0069299398517
O3 H16 0.00030974748562
N4 H16 0.00046157788727
C5 H16 0.013671483069
C6 H16 0.0039154877539
C7 H16 0.0085458327633
C8 H16 0.00042608090507
H9 H16 0.0029014523615
H10 H16 0.000862155986
H11 H16 0.002340753672
H12 H16 0.00055678587226
H13 H16 0.00030726027764
H14 H16 0.00010783289833
H15 H16 3.3074612789e-05
O1 H17 0.00060908526741
O2 H17 0.61917459016
O3 H17 0.017495002038
N4 H17 0.0025704015806
C5 H17 0.00059028906336
C6 H17 0.0087112330454
C7 H17 3.465470575e-05
C8 H17 0.011278164779
H9 H17 0.00068611604876
H10 H17 0.00027184322579
H11 H17 1.3883411568e-05
H12 H17 1.5369027627e-05
H13 H17 2.2024176102e-05
H14 H17 7.0823597575e-05
H15 H17 5.6624787763e-05
H16 H17 0.00011937073584
