Atom Charge
O1 -1.1977944866
O2 -1.1941987398
O3 -1.276640628
O4 -1.2823050661
N5 -1.0548834728
C6 0.1155986752
C7 0.4448478285
C8 0.0811678529
C9 1.6887895776
C10 1.6857856054
H11 -0.0007422426
H12 0.00014211253
H13 -0.008807943
H14 0.04797391118
H15 0.00828293393
H16 0.38166728981
H17 0.34509427942
H18 0.61094895538
H19 0.60555153917
