Atom Charge
O1 -1.283465681
O2 -1.3827596384
N3 -1.0734571754
C4 0.1504468404
C5 0.5524769962
C6 0.1764076851
C7 0.2098763487
C8 0.2121100386
C9 1.7885199446
H10 -0.0670275803
H11 -0.0339592453
H12 -0.0837004982
H13 -0.0745334744
H14 -0.0781968197
H15 -0.0414237318
H16 -0.0725157362
H17 -0.0759502827
H18 -0.0694801369
H19 -0.0706348334
H20 0.35390768525
H21 0.33696106296
H22 0.62544198726
