Atom Loc_index
S1 14.630940983
S2 14.672849736
O3 8.4202901622
O4 8.4138640392
O5 8.5708042013
O6 8.5962682783
N7 6.585713916
N8 6.5895477345
C9 3.4514599748
C10 3.4357577886
C11 3.8695849484
C12 3.8929805954
C13 2.744157793
C14 2.7319952001
H15 0.46811701203
H16 0.44685939673
H17 0.4716095482
H18 0.43144104543
H19 0.47526318282
H20 0.447190457
H21 0.17829017194
H22 0.1925026175
H23 0.19207515252
H24 0.18107488845
H25 0.061353096972
H26 0.062245989305
