Atom Loc_index
S1 14.650447928
O2 8.1270730515
O3 8.2812598088
N4 6.4842527875
C5 3.8732856142
C6 3.5873439995
C7 3.9795175282
C8 2.8264976019
C9 4.0606492267
H10 0.42676543593
H11 0.43213389232
H12 0.40610878065
H13 0.39094777207
H14 0.4227636509
H15 0.16699127573
H16 0.18995177492
H17 0.42003774272
H18 0.41189092918
H19 0.41942530156
H20 0.071549705592
