Atom(A) Atom(B) Deloc_index
O1 O2 0.27729882019
O1 N3 0.0089706684702
O2 N3 0.041949559563
O1 C4 0.0070518495795
O2 C4 0.019021968276
N3 C4 0.072777740209
O1 C5 0.072185659234
O2 C5 0.081763823494
N3 C5 0.93228340614
C4 C5 0.91272131277
O1 C6 0.01627867213
O2 C6 0.003772300336
N3 C6 0.012562888882
C4 C6 0.98849322468
C5 C6 0.042456164452
O1 C7 0.01501490491
O2 C7 0.0091915456637
N3 C7 0.0019500961601
C4 C7 0.046529516139
C5 C7 0.0088135014257
C6 C7 1.3620349797
O1 C8 0.0048046656505
O2 C8 0.00043353107493
N3 C8 0.0020723208483
C4 C8 0.046547973082
C5 C8 0.010539999487
C6 C8 1.3595558388
C7 C8 0.070689499893
O1 C9 0.70016332355
O2 C9 1.0440733553
N3 C9 0.067678010652
C4 C9 0.046051527542
C5 C9 0.84697309356
C6 C9 0.0080563006931
C7 C9 0.0041860722678
C8 C9 0.00090837754013
O1 C10 0.0030568272531
O2 C10 0.0010487710402
N3 C10 0.00033311361781
C4 C10 0.0071893070605
C5 C10 0.001112520119
C6 C10 0.070935147466
C7 C10 1.3846852363
C8 C10 0.097064126436
C9 C10 0.00036568381021
O1 C11 0.001408209761
O2 C11 0.00056258992155
N3 C11 0.00029372740082
C4 C11 0.0073007038122
C5 C11 0.001023858034
C6 C11 0.070454511344
C7 C11 0.09599765642
C8 C11 1.3917721138
C9 C11 0.00033709404343
C10 C11 0.073817313453
O1 C12 0.0010970966898
O2 C12 0.00026270273556
N3 C12 0.00082810434136
C4 C12 0.0045362500076
C5 C12 0.003610909695
C6 C12 0.093390766368
C7 C12 0.071809587651
C8 C12 0.072086309742
C9 C12 0.00038859292588
C10 C12 1.3894842705
C11 C12 1.3838811655
O1 H13 0.00082410549975
O2 H13 0.011937623811
N3 H13 0.012984853493
C4 H13 0.93760853703
C5 H13 0.036901491107
C6 H13 0.039086189791
C7 H13 0.010793316774
C8 H13 0.0073368303088
C9 H13 0.0037742338008
C10 H13 0.00086651350912
C11 H13 0.0013134160314
C12 H13 0.00092134200911
O1 H14 0.0011310237149
O2 H14 0.003003582476
N3 H14 0.011490969658
C4 H14 0.94202488367
C5 H14 0.039175701763
C6 H14 0.041214881499
C7 H14 0.008087159433
C8 H14 0.010602211717
C9 H14 0.0084610614047
C10 H14 0.0013666511539
C11 H14 0.00092980481478
C12 H14 0.0016844324606
H13 H14 0.038086233476
O1 H15 0.020118107217
O2 H15 0.0095106073138
N3 H15 0.057756274791
C4 H15 0.034789124516
C5 H15 0.91052116486
C6 H15 0.0057920983313
C7 H15 0.00049053550445
C8 H15 0.0061946354213
C9 H15 0.034859329555
C10 H15 0.00051771191562
C11 H15 0.00074939371781
C12 H15 0.00036544036349
H13 H15 0.0087908308458
H14 H15 0.0033865631154
O1 H16 0.00083565058062
O2 H16 0.010515000244
N3 H16 0.00015889448092
C4 H16 0.0083183600464
C5 H16 0.00055752073932
C6 H16 0.04493100215
C7 H16 0.96442019808
C8 H16 0.0077323472806
C9 H16 0.0012324550584
C10 H16 0.045626477881
C11 H16 0.0051512741657
C12 H16 0.0077254567517
H13 H16 0.0072689968058
H14 H16 0.00066230239121
H15 H16 9.938469696e-05
O1 H17 0.00013463990335
O2 H17 0.00011111046291
N3 H17 0.00026738017879
C4 H17 0.0083900638045
C5 H17 0.0017103637192
C6 H17 0.046163371297
C7 H17 0.0079532822595
C8 H17 0.97047532532
C9 H17 0.00015676035006
C10 H17 0.0055179545769
C11 H17 0.047541842874
C12 H17 0.0080003979424
H13 H17 0.00068321959021
H14 H17 0.0061283644924
H15 H17 0.0027649040647
H16 H17 0.0014640395044
O1 H18 0.0012986286013
O2 H18 0.002699752717
N3 H18 0.88085692944
C4 H18 0.0052700186796
C5 H18 0.01949505758
C6 H18 0.00044300744867
C7 H18 0.00014306136245
C8 H18 8.8301055844e-05
C9 H18 0.0078267165965
C10 H18 2.3540847025e-05
C11 H18 1.0969605862e-05
C12 H18 5.0683135361e-05
H13 H18 0.00041937633776
H14 H18 0.0041126962059
H15 H18 0.0010301025306
H16 H18 6.9732846211e-06
H17 H18 1.2520039005e-05
O1 H19 0.00073517354519
O2 H19 0.017828947309
N3 H19 0.84753151016
C4 H19 0.0025725421848
C5 H19 0.018841903348
C6 H19 0.00027680084582
C7 H19 4.7405569901e-05
C8 H19 0.00013323754977
C9 H19 0.0026609326924
C10 H19 1.6338173408e-05
C11 H19 2.0414324164e-05
C12 H19 2.0992333292e-05
H13 H19 0.0021929070855
H14 H19 0.00024616450238
H15 H19 0.008345735491
H16 H19 1.0270458101e-05
H17 H19 4.5061112733e-05
H18 H19 0.016071850722
O1 H20 8.1075777107e-05
O2 H20 4.1837737132e-05
N3 H20 4.6713559842e-05
C4 H20 0.0010812533836
C5 H20 7.3709447498e-05
C6 H20 0.0080765485185
C7 H20 0.047238378537
C8 H20 0.0055865181651
C9 H20 1.2413626908e-05
C10 H20 0.97526960069
C11 H20 0.0081453074767
C12 H20 0.047113503879
H13 H20 4.9054677853e-05
H14 H20 0.00021827278591
H15 H20 2.8307611421e-05
H16 H20 0.0049743601798
H17 H20 0.00033348487745
H18 H20 4.0743446373e-06
H19 H20 1.3151675071e-06
O1 H21 5.4550758905e-05
O2 H21 3.1772350707e-05
N3 H21 4.1096557186e-05
C4 H21 0.0010885241337
C5 H21 5.23660277e-05
C6 H21 0.0080537427364
C7 H21 0.0055140420437
C8 H21 0.047548201984
C9 H21 1.8342399191e-05
C10 H21 0.0081182706184
C11 H21 0.97520475732
C12 H21 0.046780973386
H13 H21 0.00023680249695
H14 H21 4.5658888481e-05
H15 H21 2.2939623678e-05
H16 H21 0.00031055678976
H17 H21 0.0051230480657
H18 H21 8.9201110841e-07
H19 H21 2.2723219802e-06
H20 H21 0.0013312239817
O1 H22 4.9307789435e-05
O2 H22 3.0935124543e-05
N3 H22 5.2116529004e-05
C4 H22 0.00030618838442
C5 H22 0.00021871275605
C6 H22 0.0053556422931
C7 H22 0.0080962157946
C8 H22 0.0080861124947
C9 H22 2.2511775458e-05
C10 H22 0.047379886492
C11 H22 0.047278984998
C12 H22 0.975818835
H13 H22 7.7574263757e-05
H14 H22 0.0001224661912
H15 H22 2.7670469482e-05
H16 H22 0.0012510020454
H17 H22 0.0012947960695
H18 H22 3.0437156434e-06
H19 H22 1.2580330251e-06
H20 H22 0.0049396752113
H21 H22 0.0049267623949
O1 H23 0.58812735532
O2 H23 0.01123813528
N3 H23 0.000915417644
C4 H23 0.0004986299385
C5 H23 0.0061046545613
C6 H23 0.00013182382651
C7 H23 0.00019508975309
C8 H23 6.6407556231e-05
C9 H23 0.008565336936
C10 H23 6.2793021611e-05
C11 H23 1.6900619896e-05
C12 H23 2.476554622e-05
H13 H23 1.9244948534e-05
H14 H23 0.00015952382881
H15 H23 0.00061413998061
H16 H23 1.616789542e-05
H17 H23 2.1876697857e-06
H18 H23 0.00021852155658
H19 H23 1.852889483e-05
H20 H23 2.2689449928e-06
H21 H23 7.5332298876e-07
H22 H23 1.3693761965e-06
