Atom Charge
O1 -1.0470607347
O2 -1.0737997286
O3 -1.1506043582
N4 -0.9765433743
C5 0.4824523741
C6 0.3292516453
C7 -0.0420625943
C8 1.4877141364
H9 0.03115155299
H10 0.02115669956
H11 0.02793732603
H12 0.03505445693
H13 0.03961760747
H14 0.36041053613
H15 0.34432796731
H16 0.54988277864
H17 0.58162731182
