Atom Loc_index
O1 8.3809181311
O2 8.5495217994
N3 6.548201765
C4 3.7687576131
C5 3.4843556286
C6 3.7853082629
C7 3.8068957847
C8 3.8062837552
C9 2.7911221075
H10 0.49043317365
H11 0.46900489704
H12 0.50517387938
H13 0.49816835012
H14 0.50706114994
H15 0.47002884244
H16 0.49690266837
H17 0.50546190567
H18 0.50177802283
H19 0.49600122382
H20 0.18111384361
H21 0.19368435417
H22 0.063974011542
