Atom Loc_index
O1 8.4430203318
O2 8.4543246128
O3 8.626711188
O4 8.6351323001
N5 6.6297632242
C6 3.4270316054
C7 3.7413496929
C8 2.7444468822
C9 2.7335977337
H10 0.4518292659
H11 0.46190110431
H12 0.46856619168
H13 0.16350089794
H14 0.19405210925
H15 0.059038839038
H16 0.061342851567
