Atom(A) Atom(B) Deloc_index
O1 O2 0.00018543791105
O1 O3 0.30256010324
O2 O3 8.7191594485e-05
O1 O4 0.000702337032
O2 O4 0.30490573275
O3 O4 0.00071781209499
O1 N5 0.013143731766
O2 N5 0.00059811118959
O3 N5 0.060844765897
O4 N5 0.0017598988984
O1 C6 0.028577813077
O2 C6 0.011005909112
O3 C6 0.015137141826
O4 C6 0.036295549555
N5 C6 0.071934134705
O1 C7 0.081322675945
O2 C7 0.0018237538914
O3 C7 0.094824633133
O4 C7 0.0036434141579
N5 C7 0.99494786009
C6 C7 0.93662293206
O1 C8 0.011359571375
O2 C8 0.095063123135
O3 C8 0.0046913931991
O4 C8 0.10320625378
N5 C8 0.026414440639
C6 C8 0.97902746585
C7 C8 0.044390469589
O1 C9 0.83294767324
O2 C9 0.0002109767801
O3 C9 1.2381610618
O4 C9 0.00098730280709
N5 C9 0.060245413041
C6 C9 0.042161072083
C7 C9 0.87649579611
C8 C9 0.011055551999
O1 C10 0.00080524265312
O2 C10 0.83583131359
O3 C10 0.00046958532602
O4 C10 1.2405948196
N5 C10 0.0025375771376
C6 C10 0.038150738044
C7 C10 0.0090514405526
C8 C10 0.91975361977
C9 C10 0.0011853005714
O1 H11 0.0030116403705
O2 H11 0.0013084767541
O3 H11 0.0033084678278
O4 H11 0.023525130074
N5 H11 0.012844938445
C6 H11 0.92627230849
C7 H11 0.038525154545
C8 H11 0.038939293458
C9 H11 0.0089621608748
C10 H11 0.0045922504697
O1 H12 0.021447231534
O2 H12 0.00091910353453
O3 H12 0.00096047702274
O4 H12 0.0092687542845
N5 H12 0.01248682136
C6 H12 0.92985200131
C7 H12 0.037171065355
C8 H12 0.039461806078
C9 H12 0.0022810262107
C10 H12 0.0033595014006
H11 H12 0.033249760144
O1 H13 0.014117766074
O2 H13 0.00062914676639
O3 H13 0.018157099811
O4 H13 0.0001810148981
N5 H13 0.069517297757
C6 H13 0.038138791687
C7 H13 0.89501167481
C8 H13 0.0099951464386
C9 H13 0.049668749712
C10 H13 0.0016514393813
H11 H13 0.0035243852968
H12 H13 0.0043162225412
O1 H14 0.00074417595048
O2 H14 0.013680578119
O3 H14 0.00097347216307
O4 H14 0.017713282579
N5 H14 0.036695040494
C6 H14 0.033273458859
C7 H14 0.0050985131979
C8 H14 0.90483235886
C9 H14 0.00075811055815
C10 H14 0.04534195762
H11 H14 0.002216082659
H12 H14 0.010616724439
H13 H14 0.00082031329275
O1 H15 0.017221196444
O2 H15 0.017650287375
O3 H15 0.0043812488653
O4 H15 0.017004127369
N5 H15 0.0012290643262
C6 H15 0.035666645252
C7 H15 0.0034666245886
C8 H15 0.92061499381
C9 H15 0.0061587339125
C10 H15 0.043910479247
H11 H15 0.011306132679
H12 H15 0.0035412106218
H13 H15 0.00034428745356
H14 H15 0.031871745137
O1 H16 0.0014604710167
O2 H16 1.3729011955e-05
O3 H16 0.034618573718
O4 H16 0.00011847403826
N5 H16 0.82084556695
C6 H16 0.008146716383
C7 H16 0.020663118156
C8 H16 0.00052508740268
C9 H16 0.0046611807561
C10 H16 6.9791054027e-05
H11 H16 0.00067728925335
H12 H16 0.0019812074433
H13 H16 0.0011206817563
H14 H16 0.00061847759104
H15 H16 3.142065257e-05
O1 H17 0.0016311589245
O2 H17 1.7460040147e-05
O3 H17 0.0031954507604
O4 H17 7.1618604298e-05
N5 H17 0.87179859247
C6 H17 0.00224634856
C7 H17 0.022948065472
C8 H17 0.00058574186816
C9 H17 0.0076071166003
C10 H17 6.9519348999e-05
H11 H17 0.0016791752651
H12 H17 0.00032503489729
H13 H17 0.0041481472141
H14 H17 0.00064031842548
H15 H17 8.2845188209e-05
H16 H17 0.015725930597
O1 H18 0.61680606344
O2 H18 3.2445716865e-06
O3 H18 0.017541568088
O4 H18 7.9152937537e-06
N5 H18 0.0016222784124
C6 H18 0.00084944414368
C7 H18 0.0085023828106
C8 H18 0.0001227329062
C9 H18 0.011089110363
C10 H18 5.1784905089e-06
H11 H18 6.6543416411e-05
H12 H18 0.00057507328537
H13 H18 0.00031234673687
H14 H18 7.6530584352e-06
H15 H18 0.00011527691235
H16 H18 8.3299629083e-05
H17 H18 0.00031363720729
O1 H19 9.640300204e-06
O2 H19 0.62373013273
O3 H19 1.0963178683e-05
O4 H19 0.018502749643
N5 H19 4.3533160763e-05
C6 H19 0.0016654617896
C7 H19 0.00038808689285
C8 H19 0.0090282716155
C9 H19 3.4706832061e-05
C10 H19 0.011218626668
H11 H19 5.0987114302e-05
H12 H19 3.3643150645e-05
H13 H19 0.00014578175092
H14 H19 0.00029813782532
H15 H19 0.00045486463374
H16 H19 1.8129225018e-06
H17 H19 7.6529717802e-07
H18 H19 6.1007251966e-07
