Atom Charge
O1 -1.2054568413
O2 -1.2629852574
O3 -1.3559083815
N4 -1.0636127778
C5 0.5301433982
C6 0.7269023227
C7 1.7900878898
H8 -0.0281581058
H9 -0.0259844842
H10 -0.0123089686
H11 0.36347603578
H12 0.34211642212
H13 0.58009082448
H14 0.62276833781
