Atom Charge
O1 -1.2214699237
O2 -1.2153086436
O3 -1.3016073143
O4 -1.3087579301
N5 -1.0546721023
C6 0.47678841
C7 0.1251582472
C8 1.7375649957
C9 1.7452619049
H10 0.02405921156
H11 0.0211164732
H12 0.0136397516
H13 0.38469267855
H14 0.3422378442
H15 0.61903105415
H16 0.61173736104
