Atom Charge
O1 -1.0995803016
O2 -1.1799272675
N3 -0.9839875433
N4 -0.9885078777
C5 0.0261465026
C6 0.0214953625
C7 0.0267423964
C8 0.3595956087
C9 0.3337872674
C10 1.5167606524
H11 0.02183021126
H12 -0.0117138796
H13 -0.0003298203
H14 0.01568089654
H15 0.00517487465
H16 -0.0161939686
H17 0.03392130622
H18 -0.0225715379
H19 0.00139229276
H20 0.35087719994
H21 0.34254162924
H22 0.32805545213
H23 0.33264003419
H24 0.58635188377
