Atom Charge
O1 -1.2205741536
O2 -1.2169073697
O3 -1.3020302906
O4 -1.3074474312
N5 -1.0662695049
C6 0.1374703001
C7 0.4704046752
C8 0.1036865638
C9 1.7233376524
C10 1.7202993979
H11 -0.0090340605
H12 -0.0084063884
H13 -0.0172662969
H14 0.0405875045
H15 -0.0001624309
H16 0.38239291514
H17 0.34446375087
H18 0.6156574794
H19 0.61035732976
