Atom Loc_index
O1 8.1410504727
O2 8.1755902626
O3 8.3248582905
N4 6.4767538034
C5 3.4870644553
C6 3.5699679523
C7 3.9453759905
C8 2.8152408196
H9 0.43550601896
H10 0.4455614199
H11 0.43630826694
H12 0.43571164701
H13 0.42356720479
H14 0.17396871552
H15 0.18908013401
H16 0.08298901694
H17 0.070675081942
