Atom(A) Atom(B) Deloc_index
O1 O2 0.30732954815
O1 N3 0.01564343213
O2 N3 0.053751416383
O1 C4 0.085427714113
O2 C4 0.096964865206
N3 C4 0.99138341806
O1 C5 0.025348536838
O2 C5 0.018931793261
N3 C5 0.062987092715
C4 C5 0.92043521116
O1 C6 0.0038241847636
O2 C6 0.002899007356
N3 C6 0.086255618832
C4 C6 0.043596159445
C5 C6 0.97289927961
O1 C7 0.001355957602
O2 C7 0.0071264996892
N3 C7 0.97731811045
C4 C7 0.037878384857
C5 C7 0.05336752267
C6 C7 0.96058652335
O1 C8 0.85548692947
O2 C8 1.2593581138
N3 C8 0.066822190959
C4 C8 0.87962947108
C5 C8 0.050979259583
C6 C8 0.0054516053055
C7 C8 0.0038301924303
O1 H9 0.01680387938
O2 H9 0.017513998625
N3 H9 0.059871256227
C4 H9 0.8991685107
C5 H9 0.034214842458
C6 H9 0.0029579554832
C7 H9 0.008125650053
C8 H9 0.045941068116
O1 H10 0.0021551832757
O2 H10 0.0021634939689
N3 H10 0.0063162607124
C4 H10 0.038853506105
C5 H10 0.94891989353
C6 H10 0.038167148215
C7 H10 0.0095513481403
C8 H10 0.0038776364579
H9 H10 0.008270561039
O1 H11 0.017309861458
O2 H11 0.004047986927
N3 H11 0.0049246202368
C4 H11 0.038257682916
C5 H11 0.93768051954
C6 H11 0.039101923997
C7 H11 0.0039817456958
C8 H11 0.013556065228
H9 H11 0.0054055660026
H10 H11 0.036215186177
O1 H12 0.00030913260082
O2 H12 0.0010026995816
N3 H12 0.014018304727
C4 H12 0.00906265968
C5 H12 0.040384872331
C6 H12 0.95077583106
C7 H12 0.038713880915
C8 H12 0.001019518138
H9 H12 0.00081534024701
H10 H12 0.0014021278876
H11 H12 0.0068679252931
O1 H13 0.0006332097878
O2 H13 0.00061274274609
N3 H13 0.013695433215
C4 H13 0.0021878768876
C5 H13 0.041406246381
C6 H13 0.94277601605
C7 H13 0.040068036846
C8 H13 0.00062358274575
H9 H13 0.00017957038844
H10 H13 0.0068740615811
H11 H13 0.0098834444037
H12 H13 0.036210393064
O1 H14 0.00066246996704
O2 H14 0.010587788156
N3 H14 0.072994573551
C4 H14 0.0035952576492
C5 H14 0.0061446826162
C6 H14 0.041353445745
C7 H14 0.92018904183
C8 H14 0.0019937310568
H9 H14 0.001185045501
H10 H14 0.00077736930638
H11 H14 0.0024079511171
H12 H14 0.0050327495102
H13 H14 0.01170670099
O1 H15 0.00064957932623
O2 H15 0.0006655498838
N3 H15 0.058221442125
C4 H15 0.010507646594
C5 H15 0.010812378731
C6 H15 0.038052423366
C7 H15 0.93058215898
C8 H15 0.0010547167855
H9 H15 0.00092722686738
H10 H15 0.0020566243377
H11 H15 0.00064225613759
H12 H15 0.0013989004138
H13 H15 0.0055101828607
H14 H15 0.036984296771
O1 H16 0.0015930744033
O2 H16 0.028354976125
N3 H16 0.82296529956
C4 H16 0.021297171338
C5 H16 0.0076138124676
C6 H16 0.0088143590138
C7 H16 0.020738563111
C8 H16 0.0053924982878
H9 H16 0.0013189626635
H10 H16 0.00089918588622
H11 H16 0.00071219561013
H12 H16 0.0020851394417
H13 H16 0.00049304527705
H14 H16 0.0029471760223
H15 H16 0.00082518253666
O1 H17 0.62566911337
O2 H17 0.019109630639
N3 H17 0.0028260145582
C4 H17 0.0090631135298
C5 H17 0.00052490014831
C6 H17 6.0656376627e-05
C7 H17 0.00014423224316
C8 H17 0.011907771665
H9 H17 0.00041829168865
H10 H17 0.00010866163646
H11 H17 0.00019183974324
H12 H17 6.9161567095e-06
H13 H17 1.0748171242e-05
H14 H17 4.5683014286e-05
H15 H17 0.00014877061152
H16 H17 0.00011415673428
