Atom(A) Atom(B) Deloc_index
O1 O2 0.27978700789
O1 N3 0.010917441071
O2 N3 0.054809284319
O1 C4 0.01122689762
O2 C4 0.011351322554
N3 C4 0.065205685842
O1 C5 0.071075745712
O2 C5 0.081988344804
N3 C5 0.93994038889
C4 C5 0.90758561211
O1 C6 0.019477243671
O2 C6 0.00082778348331
N3 C6 0.0089769572938
C4 C6 0.9677225723
C5 C6 0.038981114994
O1 C7 0.0083206775984
O2 C7 0.0064727476146
N3 C7 0.016357112383
C4 C7 0.96506570297
C5 C7 0.04056626703
C6 C7 0.042703952109
O1 C8 0.70785395702
O2 C8 1.0832210286
N3 C8 0.059964967755
C4 C8 0.039736199695
C5 C8 0.86055649739
C6 C8 0.0017800987583
C7 C8 0.010338833215
O1 H9 0.001403610277
O2 H9 0.0024038051537
N3 H9 0.02225179623
C4 H9 0.92879831356
C5 H9 0.042116330855
C6 H9 0.04070463066
C7 H9 0.039950854781
C8 H9 0.0077573665027
O1 H10 0.013362759081
O2 H10 0.013290562666
N3 H10 0.067456116468
C4 H10 0.033835392056
C5 H10 0.90364846061
C6 H10 0.010371079203
C7 H10 0.0079302885561
C8 H10 0.049141804297
H9 H10 0.0021827724823
O1 H11 0.0013211754581
O2 H11 0.00023095784357
N3 H11 0.0011123399497
C4 H11 0.040478006739
C5 H11 0.0071933094962
C6 H11 0.96026871259
C7 H11 0.0099145993677
C8 H11 0.00041657628279
H9 H11 0.0031682271528
H10 H11 0.0096308903219
O1 H12 0.032960499863
O2 H12 0.00071739160244
N3 H12 0.00058842045455
C4 H12 0.037916673288
C5 H12 0.0021299104045
C6 H12 0.94682418989
C7 H12 0.0064066965983
C8 H12 0.00052803008519
H9 H12 0.010572545537
H10 H12 0.00045900428743
H11 H12 0.040889132643
O1 H13 0.0021166912036
O2 H13 0.00029823498904
N3 H13 0.0016692768224
C4 H13 0.04117892787
C5 H13 0.0094928554141
C6 H13 0.96158068024
C7 H13 0.0064866275881
C8 H13 0.0004729477383
H9 H13 0.0044971435791
H10 H13 0.0010668599558
H11 H13 0.042506822918
H12 H13 0.039976771266
O1 H14 0.016096781764
O2 H14 0.0050094408795
N3 H14 0.0011350926769
C4 H14 0.040664136361
C5 H14 0.0032352762786
C6 H14 0.007029205819
C7 H14 0.95278386468
C8 H14 0.0049709767271
H9 H14 0.010866967069
H10 H14 0.00028644833806
H11 H14 0.00072472166596
H12 H14 0.005188779373
H13 H14 0.00044468057724
O1 H15 0.00082389034182
O2 H15 0.0008203132495
N3 H15 0.0014537483748
C4 H15 0.040594633684
C5 H15 0.009878877759
C6 H15 0.0060950936941
C7 H15 0.96222065265
C8 H15 0.0014144000507
H9 H15 0.0042536685971
H10 H15 0.0019060118615
H11 H15 0.00064586035662
H12 H15 0.00039422483266
H13 H15 0.0054630693433
H14 H15 0.042210655493
O1 H16 0.0005072176089
O2 H16 0.0032050750147
N3 H16 0.025318925348
C4 H16 0.03736466932
C5 H16 0.0043831592985
C6 H16 0.0092257732435
C7 H16 0.95114003361
C8 H16 0.001270061078
H9 H16 0.0024977653868
H10 H16 0.00050059028822
H11 H16 0.0023564641219
H12 H16 0.00060973540572
H13 H16 0.00066929071855
H14 H16 0.039551175476
H15 H16 0.039377282996
O1 H17 0.00093462127142
O2 H17 0.029149413802
N3 H17 0.82697760864
C4 H17 0.0063621328214
C5 H17 0.018357274965
C6 H17 0.001333211236
C7 H17 0.00026145827938
C8 H17 0.0038872839045
H9 H17 0.0010718544951
H10 H17 0.0010356548274
H11 H17 6.1848826631e-05
H12 H17 5.5730267288e-05
H13 H17 0.00031804116805
H14 H17 1.6437647651e-05
H15 H17 4.9505016213e-05
H16 H17 0.00033597390636
O1 H18 0.0012653779321
O2 H18 0.002747065899
N3 H18 0.88230878766
C4 H18 0.0018456409745
C5 H18 0.020304789858
C6 H18 0.00022601821752
C7 H18 0.00043196948963
C8 H18 0.0063076695009
H9 H18 0.0020209489751
H10 H18 0.0037602515651
H11 H18 4.5229142049e-05
H12 H18 5.0978697958e-05
H13 H18 3.5478622286e-05
H14 H18 0.00010495876829
H15 H18 3.105774005e-05
H16 H18 0.00053127874516
H17 H18 0.015465137172
O1 H19 0.5915819983
O2 H19 0.012653768682
N3 H19 0.0012624525044
C4 H19 0.00022435911158
C5 H19 0.0059994317885
C6 H19 0.00041814934316
C7 H19 6.3318998305e-05
C8 H19 0.008958829511
H9 H19 4.9618426307e-05
H10 H19 0.00026127288264
H11 H19 1.7134369704e-05
H12 H19 0.0005418218575
H13 H19 8.1160560195e-05
H14 H19 9.2233087738e-05
H15 H19 4.0160054495e-06
H16 H19 4.7261115248e-06
H17 H19 4.0962957639e-05
H18 H19 0.00019137498595
