Atom Charge
O1 -1.2624115218
O2 -1.3612995847
O3 -1.3536645605
N4 -1.0624174394
N5 -1.3266061301
C6 0.1823580638
C7 0.5285064891
C8 0.1241287999
C9 1.7650233471
C10 1.7227526836
H11 -0.0093306184
H12 -0.0211440316
H13 -0.0145125038
H14 -0.0320890396
H15 -0.0317092607
H16 0.35433215088
H17 0.33838567677
H18 0.41093503729
H19 0.42642195348
H20 0.62248173157
