Atom Charge
O1 -1.0680537997
O2 -1.065025753
O3 -1.1513073523
N4 -0.9779731832
C5 -0.0020483987
C6 0.3426484528
C7 -0.0152590646
C8 -0.039139237
C9 -0.0361230817
C10 1.5109092674
C11 -0.0511560938
C12 -0.0302861011
C13 0.4832824075
H14 0.02724259365
H15 0.01419346698
H16 0.04208932075
H17 0.04825662843
H18 0.03418717952
H19 0.33914343363
H20 0.35886791222
H21 0.02877564107
H22 0.05916260683
H23 0.58054939259
H24 0.56592597301
