Atom Charge
O1 -1.1864916405
O2 -1.241999937
O3 -1.3316433949
N4 -1.0522032907
C5 0.5011589448
C6 0.6930961038
C7 1.7593347048
H8 -0.0192206034
H9 -0.0177442322
H10 -0.0040815614
H11 0.36347466975
H12 0.34297081343
H13 0.57671393467
H14 0.61811794081
