Atom Loc_index
O1 8.2851902171
O2 8.4551731867
N3 6.5507450756
C4 3.7781972618
C5 3.5253429932
C6 3.8675834371
C7 3.8734264062
C8 2.7815628908
H9 0.48173413854
H10 0.46412319269
H11 0.4885267323
H12 0.44969712116
H13 0.48288241326
H14 0.47996472601
H15 0.48206419054
H16 0.44459900666
H17 0.16573829187
H18 0.19181226879
H19 0.066324014545
