Atom Charge
O1 -1.1967318705
O2 -1.2875123034
O3 -1.2781912066
N4 -1.0295454146
N5 -1.2473271639
C6 0.1133102209
C7 0.4481131016
C8 0.0572894278
C9 1.6681128377
C10 1.5982301842
H11 0.0155850069
H12 0.004888924
H13 0.01073846157
H14 -0.0059774008
H15 -0.0052047219
H16 0.3546331722
H17 0.34071905131
H18 0.40737364564
H19 0.42188501994
H20 0.60826979481
