Atom Loc_index
S1 14.603187313
S2 14.640881909
O3 8.3090746241
O4 8.301110316
O5 8.4431692559
O6 8.4689457007
N7 6.5355352694
N8 6.537580227
C9 3.511318363
C10 3.4981494757
C11 3.9180145109
C12 3.9381718211
C13 2.763607671
C14 2.7506203977
H15 0.44252676781
H16 0.4235842845
H17 0.44461214574
H18 0.40872595767
H19 0.44856468286
H20 0.42298711439
H21 0.17675272272
H22 0.19036529026
H23 0.18956775832
H24 0.17952811115
H25 0.065304179965
H26 0.066355183048
