Atom(A) Atom(B) Deloc_index
O1 O2 0.28660247459
O1 N3 0.014701072334
O2 N3 0.052578540993
O1 C4 0.081642455509
O2 C4 0.090463668237
N3 C4 0.98961768836
O1 C5 0.75235934215
O2 C5 1.142369828
N3 C5 0.068471618763
C4 C5 0.87259944392
O1 H6 0.014234646624
O2 H6 0.014805162424
N3 H6 0.057278027421
C4 H6 0.91593652011
C5 H6 0.046180796409
O1 H7 0.014218654288
O2 H7 0.014811338543
N3 H7 0.057276367083
C4 H7 0.9158940358
C5 H7 0.046206638437
H6 H7 0.03425657456
O1 H8 0.00068887280191
O2 H8 0.0073360081302
N3 H8 0.8674305396
C4 H8 0.022007744956
C5 H8 0.0025163293142
H6 H8 0.0018427434458
H7 H8 0.0097535329645
O1 H9 0.00069031526207
O2 H9 0.0073817138238
N3 H9 0.8673327875
C4 H9 0.022005895205
C5 H9 0.0025191961502
H6 H9 0.0097521638896
H7 H9 0.0018377911145
H8 H9 0.016857833949
O1 H10 0.60196551867
O2 H10 0.013355352481
N3 H10 0.0021544213578
C4 H10 0.006769226723
C5 H10 0.0097674386822
H6 H10 0.00031809819993
H7 H10 0.00031743842134
H8 H10 3.4268018433e-05
H9 H10 3.4318726782e-05
