Atom Loc_index
O1 8.3766077678
O2 8.4504331853
O3 8.6366493411
N4 6.6061737664
C5 3.4341714186
C6 3.3623967748
C7 2.7596273272
H8 0.49461604955
H9 0.49444215703
H10 0.48259596042
H11 0.17859245546
H12 0.19375162871
H13 0.075952029361
H14 0.060864124523
