Atom Charge
O1 -1.1238370908
O2 -1.1998491337
O3 -1.1948006358
N4 -0.9923005085
N5 -1.163830975
C6 0.3868141577
C7 0.0119235615
C8 1.5841366584
C9 1.4733395549
H10 0.02550180639
H11 0.02493445151
H12 0.0465385707
H13 0.35934829786
H14 0.34318233175
H15 0.40384089325
H16 0.41830206128
H17 0.59747476539
