Atom Loc_index
O1 8.3855602026
O2 8.5489729786
N3 6.5922043418
C4 3.4613460625
C5 3.8257086698
C6 2.7610938866
H7 0.46747664345
H8 0.47628440765
H9 0.49210656315
H10 0.48489971348
H11 0.19467582867
H12 0.17005061377
H13 0.063568749972
