Atom Charge
O1 -1.0458135091
O2 -1.0732836509
O3 -1.1491436717
N4 -0.9766372926
C5 0.3332200587
C6 0.4716308116
C7 1.4930975584
H8 0.03283813625
H9 0.0308346579
H10 0.04473923455
H11 0.35987652267
H12 0.34575530416
H13 0.55109330973
H14 0.58138962274
