Atom Charge
O1 -1.3024249339
O2 -1.405224725
N3 -1.1709465827
C4 0.5631835583
C5 0.1901991214
C6 0.2092410009
C7 0.5837358027
C8 1.8233169999
H9 -0.037918901
H10 -0.0611640973
H11 -0.0751078677
H12 -0.0782999884
H13 -0.0751214977
H14 -0.0887891689
H15 -0.0660931689
H16 0.36117638233
H17 0.6302995037
