Atom Charge
S1 0.008215821
S2 -0.02704252
O3 -1.0990575238
O4 -1.093166306
O5 -1.16510112
O6 -1.1773412534
N7 -0.9829395181
N8 -0.985487165
C9 0.35364917
C10 0.3697778182
C11 -0.0752520646
C12 -0.097231486
C13 1.5494536754
C14 1.5646086273
H15 0.02984144982
H16 0.05399246664
H17 0.03243055967
H18 0.0732237177
H19 0.02791365684
H20 0.05678938915
H21 0.36156300757
H22 0.3422472821
H23 0.34534710539
H24 0.35723244724
H25 0.59151075811
H26 0.58776300527
