Atom Charge
O1 -1.067400346
O2 -1.0996883915
O3 -1.1776813526
N4 -0.9873100505
C5 0.5046496012
C6 0.3497530799
C7 -0.0182571585
C8 1.5293657874
H9 0.0245324756
H10 0.01469316967
H11 0.02034090542
H12 0.02756146744
H13 0.03268881834
H14 0.36135639723
H15 0.34417177253
H16 0.55389957751
H17 0.58750174781
