Atom(A) Atom(B) Deloc_index
O1 O2 0.31630893045
O1 N3 0.016462378686
O2 N3 0.065255627211
O1 N4 5.4517572322e-05
O2 N4 0.00013675601634
N3 N4 0.00010618150286
O1 C5 0.0030218662436
O2 C5 0.0047768935266
N3 C5 0.026415797212
N4 C5 0.014719469045
O1 C6 0.0244607817
O2 C6 0.020921128171
N3 C6 0.071127730243
N4 C6 0.0025406449985
C5 C6 0.98017939601
O1 C7 0.00038571997251
O2 C7 0.0012170710083
N3 C7 0.0027985426454
N4 C7 0.081096441981
C5 C7 0.98463808042
C6 C7 0.05172478024
O1 C8 0.084985250653
O2 C8 0.098344375159
N3 C8 1.0103721844
N4 C8 0.00057725574637
C5 C8 0.043212901915
C6 C8 0.93381621365
C7 C8 0.011071733145
O1 C9 0.0001525187304
O2 C9 0.00036932363691
N3 C9 0.00023499169181
N4 C9 1.0109487231
C5 C9 0.048999897212
C6 C9 0.011276157815
C7 C9 0.96655358882
C8 C9 0.0021632976504
O1 C10 0.87980986556
O2 C10 1.2856446695
N3 C10 0.074885205814
N4 C10 0.00022564713423
C5 C10 0.010293385458
C6 C10 0.055416002317
C7 C10 0.0021758317449
C8 C10 0.87354704469
C9 C10 0.00064807710058
O1 H11 0.00067884678256
O2 H11 0.00031334317292
N3 H11 0.035811138262
N4 H11 0.0023964314547
C5 H11 0.91982218434
C6 H11 0.039095949686
C7 H11 0.037993357433
C8 H11 0.0046068214098
C9 H11 0.0081215111863
C10 H11 0.00066253853142
O1 H12 0.00017106503999
O2 H12 0.00070340547979
N3 H12 0.0018118270692
N4 H12 0.0013275950996
C5 H12 0.9328657229
C6 H12 0.042742752692
C7 H12 0.040883651188
C8 H12 0.0081345934161
C9 H12 0.0086244368084
C10 H12 0.00073539392594
H11 H12 0.035986284194
O1 H13 0.0014582628363
O2 H13 0.0052832237407
N3 H13 0.01329911754
N4 H13 0.00010491799654
C5 H13 0.038948537649
C6 H13 0.92814460154
C7 H13 0.0092984720254
C8 H13 0.040758653029
C9 H13 0.0010794737941
C10 H13 0.00594025573
H11 H13 0.0031934714886
H12 H13 0.013039999074
O1 H14 0.024023113029
O2 H14 0.0014083798742
N3 H14 0.012366722603
N4 H14 0.00015078726035
C5 H14 0.037962812762
C6 H14 0.92628219263
C7 H14 0.0084476765088
C8 H14 0.037991659056
C9 H14 0.00094868789814
C10 H14 0.0058144416625
H11 H14 0.011817711885
H12 H14 0.0039021822726
H13 H14 0.035462580393
O1 H15 4.7323446453e-05
O2 H15 3.4656966897e-05
N3 H15 0.0010346628067
N4 H15 0.020412011198
C5 H15 0.039376378544
C6 H15 0.0089105865606
C7 H15 0.93005155089
C8 H15 0.00074852781842
C9 H15 0.039538866429
C10 H15 6.0664205246e-05
H11 H15 0.01216517709
H12 H15 0.0035912912693
H13 H15 0.00060806038447
H14 H15 0.006930399426
O1 H16 3.54525847e-05
O2 H16 5.9355200504e-05
N3 H16 0.00021350350672
N4 H16 0.012906129853
C5 H16 0.041323308363
C6 H16 0.0091186482166
C7 H16 0.93260745535
C8 H16 0.00097293028216
C9 H16 0.041305393209
C10 H16 7.5732276638e-05
H11 H16 0.003592664203
H12 H16 0.013369665978
H13 H16 0.0079738134524
H14 H16 0.00055621464817
H15 H16 0.037481498521
O1 H17 0.018672598079
O2 H17 0.015958373932
N3 H17 0.055192412459
N4 H17 4.9193099647e-05
C5 H17 0.010125346417
C6 H17 0.034836336052
C7 H17 0.001149318419
C8 H17 0.89140219769
C9 H17 9.9974149465e-05
C10 H17 0.040572008816
H11 H17 0.00048639658627
H12 H17 0.0076796891939
H13 H17 0.011763540706
H14 H17 0.0023927686933
H15 H17 6.051688066e-05
H16 H17 0.00052331637023
O1 H18 1.8689780979e-05
O2 H18 1.1829344036e-05
N3 H18 8.2670004907e-05
N4 H18 0.078430169337
C5 H18 0.0098521603311
C6 H18 0.0012197369517
C7 H18 0.042755480723
C8 H18 6.1674051885e-05
C9 H18 0.92056965039
C10 H18 2.4739031462e-05
H11 H18 0.0084373815705
H12 H18 0.00070338078843
H13 H18 7.1912195529e-05
H14 H18 0.0005528436765
H15 H18 0.013418398092
H16 H18 0.004026255782
H17 H18 8.5806796366e-06
O1 H19 6.2237177037e-06
O2 H19 1.2889151406e-05
N3 H19 2.7814485067e-05
N4 H19 0.060906778498
C5 H19 0.008544116386
C6 H19 0.0010292994729
C7 H19 0.040094390165
C8 H19 6.309577886e-05
C9 H19 0.92006518726
C10 H19 1.908045056e-05
H11 H19 0.00057604801687
H12 H19 0.007520723623
H13 H19 0.00053011826162
H14 H19 6.9261281201e-05
H15 H19 0.0041087689247
H16 H19 0.013200916491
H17 H19 2.9785049479e-05
H18 H19 0.03782630978
O1 H20 0.0014523109644
O2 H20 0.019191457062
N3 H20 0.84838109231
N4 H20 3.0464684635e-06
C5 H20 0.00053610849555
C6 H20 0.0043859793625
C7 H20 5.7782834342e-05
C8 H20 0.02377920011
C9 H20 7.4960343738e-06
C10 H20 0.0038008106884
H11 H20 0.00050778277673
H12 H20 0.00022035483588
H13 H20 0.0041332319315
H14 H20 0.00040041213458
H15 H20 1.9797037407e-05
H16 H20 1.8813159349e-05
H17 H20 0.011247796385
H18 H20 1.6694752594e-06
H19 H20 2.146117191e-06
O1 H21 0.00056043685394
O2 H21 0.0048020536064
N3 H21 0.8689220753
N4 H21 7.1145785792e-06
C5 H21 0.00086536189693
C6 H21 0.010725587187
C7 H21 0.00014608468207
C8 H21 0.024294054089
C9 H21 3.4937246123e-05
C10 H21 0.0028262503031
H11 H21 0.00092539668725
H12 H21 7.2461847531e-05
H13 H21 0.00088502305366
H14 H21 0.0025286701264
H15 H21 0.00011228242682
H16 H21 1.3299026816e-05
H17 H21 0.0026231857789
H18 H21 5.2678842816e-06
H19 H21 1.3503011721e-06
H20 H21 0.017204218348
O1 H22 1.254337665e-06
O2 H22 3.295386041e-06
N3 H22 4.4013756865e-06
N4 H22 0.88109429819
C5 H22 0.00076938270826
C6 H22 5.3118224308e-05
C7 H22 0.0057881798123
C8 H22 1.3889343234e-05
C9 H22 0.025186405545
C10 H22 3.6836046007e-06
H11 H22 7.0169175838e-05
H12 H22 0.00040091569903
H13 H22 2.5737514018e-05
