Atom Charge
S1 -0.007731591
O2 -1.1271137157
O3 -1.1992440293
N4 -1.0097585975
C5 0.0526580568
C6 0.3673055776
C7 -0.0665044229
C8 1.5716729258
C9 -0.0970052707
H10 0.0072537592
H11 0.01091619807
H12 0.0274003941
H13 0.05287751434
H14 0.0204902454
H15 0.37421480996
H16 0.34010686396
H17 0.0210592709
H18 0.03960137427
H19 0.02709346627
H20 0.59517791997
