Atom Charge
O1 -1.2189139444
O2 -1.3046199851
N3 -1.0519117978
C4 0.4894492174
C5 0.1013933803
C6 1.730429582
H7 -0.0013784631
H8 -0.0133145923
H9 -0.029992611
H10 -0.0230650595
H11 0.33665752191
H12 0.37308450324
H13 0.61334248335
