Atom(A) Atom(B) Deloc_index
O1 O2 0.30452877545
O1 N3 0.01511743646
O2 N3 0.061182354788
O1 N4 3.8347826034e-05
O2 N4 9.7796522746e-05
N3 N4 8.4732057891e-05
O1 C5 0.0026344283873
O2 C5 0.0041162670571
N3 C5 0.02419821291
N4 C5 0.01352257136
O1 C6 0.02229760806
O2 C6 0.019102464344
N3 C6 0.068288258838
N4 C6 0.0022772943785
C5 C6 0.97606696355
O1 C7 0.00030667883818
O2 C7 0.00098043719311
N3 C7 0.0025191691311
N4 C7 0.078033222436
C5 C7 0.98034597303
C6 C7 0.049551685385
O1 C8 0.081327825531
O2 C8 0.094475762978
N3 C8 0.99572513428
N4 C8 0.00050314672003
C5 C8 0.041675834106
C6 C8 0.93172471886
C7 C8 0.010300968685
O1 C9 0.00011320719349
O2 C9 0.00028303768892
N3 C9 0.00019052841895
N4 C9 0.99251238952
C5 C9 0.046819547372
C6 C9 0.010484302129
C7 C9 0.96143774454
C8 C9 0.0019467886051
O1 C10 0.83500430957
O2 C10 1.237896349
N3 C10 0.072598851125
N4 C10 0.00017751664828
C5 C10 0.0096040225025
C6 C10 0.053310646371
C7 C10 0.0019199409694
C8 C10 0.8694458046
C9 C10 0.00054224822434
O1 H11 0.00058724407654
O2 H11 0.00026005354209
N3 H11 0.033790595533
N4 H11 0.0020618580855
C5 H11 0.92523796493
C6 H11 0.038928380665
C7 H11 0.037725306175
C8 H11 0.0042527082614
C9 H11 0.0076148870239
C10 H11 0.00057767079101
O1 H12 0.00014636062978
O2 H12 0.00058863349051
N3 H12 0.0016655030095
N4 H12 0.0012096279094
C5 H12 0.9369966258
C6 H12 0.042594832439
C7 H12 0.040606506159
C8 H12 0.007635707329
C9 H12 0.0080967366208
C10 H12 0.00068099381416
H11 H12 0.036863359192
O1 H13 0.001344258818
O2 H13 0.005094370483
N3 H13 0.012678027239
N4 H13 9.1112001212e-05
C5 H13 0.038489346705
C6 H13 0.93272364337
C7 H13 0.0087538093729
C8 H13 0.040750002631
C9 H13 0.00098814211737
C10 H13 0.0055250703094
H11 H13 0.0030671757651
H12 H13 0.012354724513
O1 H14 0.023060645548
O2 H14 0.0012342473856
N3 H14 0.011624109071
N4 H14 0.00012073529954
C5 H14 0.037537707247
C6 H14 0.93108457968
C7 H14 0.0079012343312
C8 H14 0.038067065665
C9 H14 0.00086574912536
C10 H14 0.005381415951
H11 H14 0.011205938577
H12 H14 0.0037818050796
H13 H14 0.036327752703
O1 H15 3.9667664324e-05
O2 H15 2.8019352801e-05
N3 H15 0.00089261472851
N4 H15 0.019195566606
C5 H15 0.039127911755
C6 H15 0.0083503718152
C7 H15 0.93433717354
C8 H15 0.00070469450441
C9 H15 0.039173502792
C10 H15 5.1680231649e-05
H11 H15 0.011550785707
H12 H15 0.0034653614614
H13 H15 0.00057902017353
H14 H15 0.0066564437874
O1 H16 2.8990302185e-05
O2 H16 4.5532946665e-05
N3 H16 0.00018023789328
N4 H16 0.012347345929
C5 H16 0.041059282127
C6 H16 0.0085837117769
C7 H16 0.93659029816
C8 H16 0.00089497761014
C9 H16 0.041002433181
C10 H16 6.5585798594e-05
H11 H16 0.0034752427681
H12 H16 0.01266939557
H13 H16 0.0076667844651
H14 H16 0.00053043661407
H15 H16 0.038346556108
O1 H17 0.017840784523
O2 H17 0.014632696313
N3 H17 0.055349594951
N4 H17 3.8984498248e-05
C5 H17 0.0094272782913
C6 H17 0.034372277324
C7 H17 0.0010453826343
C8 H17 0.89679427295
C9 H17 8.3068503613e-05
C10 H17 0.040816579151
H11 H17 0.00045469600048
H12 H17 0.0073500684322
H13 H17 0.011108953249
H14 H17 0.0023197391675
H15 H17 5.3699035075e-05
H16 H17 0.00046283833298
O1 H18 1.5243356293e-05
O2 H18 8.8480376703e-06
N3 H18 6.7086194858e-05
N4 H18 0.077027755694
C5 H18 0.0092357019865
C6 H18 0.0011175171946
C7 H18 0.042189719304
C8 H18 5.3993039531e-05
C9 H18 0.92362653376
C10 H18 2.1029956887e-05
H11 H18 0.0080465184566
H12 H18 0.00067064564342
H13 H18 6.5071419783e-05
H14 H18 0.00049066175793
H15 H18 0.012606325249
H16 H18 0.0038704476483
