Atom Loc_index
O1 8.120155526
O2 8.2793387539
N3 6.4625791103
C4 3.8103397233
C5 3.8953412811
C6 3.5839717463
C7 3.9644928737
C8 3.9644331002
C9 2.8162813718
H10 0.45667492701
H11 0.43347157466
H12 0.45213141531
H13 0.41547134974
H14 0.4333629349
H15 0.45159341409
H16 0.446609703
H17 0.4390659244
H18 0.43384646216
H19 0.44870953138
H20 0.19069082119
H21 0.17865968965
H22 0.073070707561
