Atom(A) Atom(B) Deloc_index
O1 O2 0.040863987571
O1 O3 0.0045568341986
O2 O3 0.2826455814
O1 N4 0.014204683668
O2 N4 0.011936710521
O3 N4 0.047148744224
O1 C5 0.79320438314
O2 C5 0.0064066917146
O3 C5 0.012529491454
N4 C5 0.061464654513
O1 C6 0.08138810604
O2 C6 0.073721051353
O3 C6 0.084822221188
N4 C6 0.96003439198
C5 C6 0.88207322045
O1 C7 0.081567796262
O2 C7 0.0008708606147
O3 C7 0.013050684293
N4 C7 0.01992786831
C5 C7 0.94369309019
C6 C7 0.035537658764
O1 C8 0.015567688539
O2 C8 0.73231524066
O3 C8 1.1087025613
N4 C8 0.070619045668
C5 C8 0.041909414284
C6 C8 0.85409006726
C7 C8 0.004649853907
O1 H9 0.0091264035785
O2 H9 0.020636479539
O3 H9 0.011328246478
N4 H9 0.056933072279
C5 H9 0.033280691378
C6 H9 0.90993174749
C7 H9 0.0074876629119
C8 H9 0.038451456219
O1 H10 0.075164126069
O2 H10 0.0011588803694
O3 H10 0.0025363315638
N4 H10 0.013686439792
C5 H10 0.90522683376
C6 H10 0.039565560632
C7 H10 0.03647563719
C8 H10 0.0079106459463
H9 H10 0.0052945357532
O1 H11 0.01219948576
O2 H11 0.00010666350269
O3 H11 0.00071499223305
N4 H11 0.022276041311
C5 H11 0.039687191262
C6 H11 0.0021713288358
C7 H11 0.95502621603
C8 H11 0.00036134078358
H9 H11 0.00030202708085
H10 H11 0.0034595818638
O1 H12 0.015394199679
O2 H12 0.00028960637815
O3 H12 0.0013340607942
N4 H12 0.0023000385716
C5 H12 0.040332171767
C6 H12 0.0092956235635
C7 H12 0.95718235887
C8 H12 0.0007715784196
H9 H12 0.0015303497459
H10 H12 0.0031913743001
H11 H12 0.038356614684
O1 H13 0.010321248092
O2 H13 0.00062913528726
O3 H13 0.025701062502
N4 H13 0.001455174874
C5 H13 0.038990542486
C6 H13 0.0041385476055
C7 H13 0.94760061153
C8 H13 0.0032170731032
H9 H13 0.00028795035561
H10 H13 0.010320789782
H11 H13 0.03789141315
H12 H13 0.037531802266
O1 H14 0.00043191612054
O2 H14 0.00088675525155
O3 H14 0.016347202519
N4 H14 0.84033375313
C5 H14 0.0014233517207
C6 H14 0.019529366738
C7 H14 0.0056216113239
C8 H14 0.0031273530671
H9 H14 0.0084936921161
H10 H14 0.00026822902069
H11 H14 0.0060987001072
H12 H14 0.00085406800592
H13 H14 0.00084609089036
O1 H15 0.0021206458224
O2 H15 0.00027372414196
O3 H15 0.0016322291241
N4 H15 0.87705608728
C5 H15 0.0074618073558
C6 H15 0.021667647571
C7 H15 0.0012304984286
C8 H15 0.0018492308281
H9 H15 0.0029880555151
H10 H15 0.00034832434858
H11 H15 0.0012146312655
H12 H15 0.00012682092172
H13 H15 7.215920683e-05
H14 H15 0.015845212686
O1 H16 0.65208018421
O2 H16 0.0053841040728
O3 H16 0.00019709228259
N4 H16 0.00032757370041
C5 H16 0.011555654414
C6 H16 0.0030256866203
C7 H16 0.0068865764496
C8 H16 0.00030192815222
H9 H16 0.0023480947225
H10 H16 0.0007288727731
H11 H16 0.0017513450995
H12 H16 0.00046911277292
H13 H16 0.0002465460955
H14 H16 7.0597969231e-05
H15 H16 1.9461616125e-05
O1 H17 0.00040774399593
O2 H17 0.59562547706
O3 H17 0.012508759846
N4 H17 0.0017198062912
C5 H17 0.00038975584484
C6 H17 0.0064883383269
C7 H17 1.9118805741e-05
C8 H17 0.0092814524
H9 H17 0.00059951821534
H10 H17 0.00015336180902
H11 H17 7.1083097896e-06
H12 H17 7.6545096164e-06
H13 H17 1.1099621224e-05
H14 H17 3.8636366427e-05
H15 H17 3.0539054854e-05
H16 H17 9.3349092971e-05
