Atom(A) Atom(B) Deloc_index
O1 O2 0.28479032526
O1 N3 0.0015628067345
O2 N3 0.00016288908129
O1 N4 0.012457467963
O2 N4 0.050285298725
N3 N4 0.00074017361823
O1 C5 0.017932244537
O2 C5 0.0017389583947
N3 C5 0.16170725731
N4 C5 0.010816942641
O1 C6 0.0081483861943
O2 C6 0.019350485635
N3 C6 0.012779067303
N4 C6 0.071781608544
C5 C6 1.0062521138
O1 C7 0.022227583942
O2 C7 0.00295530692
N3 C7 0.12527103959
N4 C7 0.0010396271105
C5 C7 1.154873181
C6 C7 0.037703222663
O1 C8 0.075307367143
O2 C8 0.087140626582
N3 C8 0.0043224645788
N4 C8 0.96153058076
C5 C8 0.045471609204
C6 C8 0.91543578766
C7 C8 0.0048349573123
O1 C9 0.0023877962533
O2 C9 0.0003393181796
N3 C9 0.99093517264
N4 C9 0.00024198380662
C5 C9 0.062335187991
C6 C9 0.0070043933593
C7 C9 1.2150715901
C8 C9 0.00082836405144
O1 C10 0.0037595955453
O2 C10 0.00059048191974
N3 C10 1.013586406
N4 C10 0.002274364217
C5 C10 1.5063068046
C6 C10 0.053738273293
C7 C10 0.080073136006
C8 C10 0.015351802335
C9 C10 0.074215397545
O1 C11 0.012567552682
O2 C11 0.017368027836
N3 C11 0.01351967688
N4 C11 0.00012218880324
C5 C11 0.044922019828
C6 C11 0.0048772117305
C7 C11 1.2904359156
C8 C11 0.00067813789633
C9 C11 0.064155860478
C10 C11 0.029023164616
O1 C12 0.000668250854
O2 C12 0.00058196885248
N3 C12 0.08806167646
N4 C12 5.0783467902e-05
C5 C12 0.0077193948943
C6 C12 0.0010445059447
C7 C12 0.053915098703
C8 C12 0.0001613448262
C9 C12 1.2818897831
C10 C12 0.01515673453
C11 C12 0.09418970582
O1 C13 0.75873014225
O2 C13 1.1214202844
N3 C13 0.00044417117003
N4 C13 0.074114859842
C5 C13 0.0067844226206
C6 C13 0.048945006411
C7 C13 0.003239726794
C8 C13 0.85652142175
C9 C13 0.00022705321873
C10 C13 0.0010644971128
C11 C13 0.0030246444471
C12 C13 8.4173814511e-05
O1 C14 0.0018334367473
O2 C14 0.0021235429004
N3 C14 0.01967304735
N4 C14 7.3835947618e-05
C5 C14 0.018257690526
C6 C14 0.00074320488528
C7 C14 0.071374869204
C8 C14 0.00044106097396
C9 C14 0.071933247006
C10 C14 0.0080042613505
C11 C14 1.4523573312
C12 C14 0.071330306236
C13 C14 0.00025350387604
O1 C15 0.00072600434819
O2 C15 0.00042006246845
N3 C15 0.020818303953
N4 C15 3.5751906092e-05
C5 C15 0.0074095085377
C6 C15 0.00052550417312
C7 C15 0.074205958303
C8 C15 0.00021098871741
C9 C15 0.074218453953
C10 C15 0.025593007207
C11 C15 0.072480066867
C12 C15 1.4458546247
C13 C15 0.00012130658885
C14 C15 1.3235662858
O1 H16 0.00091025996198
O2 H16 0.0094930591071
N3 H16 0.0026828610107
N4 H16 0.011772555998
C5 H16 0.041442395047
C6 H16 0.932572917
C7 H16 0.0062914471494
C8 H16 0.038745802384
C9 H16 0.00046312252614
C10 H16 0.010441753075
C11 H16 0.0048667240957
C12 H16 0.00020300441095
C13 H16 0.0044971467597
C14 H16 0.00066952317647
C15 H16 0.00026132932119
O1 H17 0.0011845119665
O2 H17 0.0035018198846
N3 H17 0.0015530350462
N4 H17 0.019674549282
C5 H17 0.040790754913
C6 H17 0.93539788681
C7 H17 0.0074788028405
C8 H17 0.037705312939
C9 H17 0.0012490957666
C10 H17 0.010661750534
C11 H17 0.00051857813283
C12 H17 0.00025099736213
C13 H17 0.0091765604146
C14 H17 0.0001856552944
C15 H17 0.00016127531718
H16 H17 0.035806928845
O1 H18 0.0195612199
O2 H18 0.011315872372
N3 H18 0.00050052690505
N4 H18 0.055399321405
C5 H18 0.0078829087064
C6 H18 0.033687261042
C7 H18 0.00038459697682
C8 H18 0.9091957297
C9 H18 0.00036247911655
C10 H18 0.004443687036
C11 H18 0.00024034885918
C12 H18 4.0557460509e-05
C13 H18 0.036658542938
C14 H18 3.5876031415e-05
C15 H18 0.00017235825822
H16 H18 0.0095022259368
H17 H18 0.0035294159153
O1 H19 0.00011309089715
O2 H19 6.189329143e-05
N3 H19 0.060744941486
N4 H19 0.00012359760909
C5 H19 0.044898057398
C6 H19 0.0043659499537
C7 H19 0.0090172524486
C8 H19 0.00074751666215
C9 H19 0.0093979641704
C10 H19 0.94971910102
C11 H19 0.0025199681172
C12 H19 0.0017471939216
C13 H19 7.5286960271e-05
C14 H19 0.0008028805888
C15 H19 0.0018909736295
H16 H19 0.00046306358128
H17 H19 0.0030136252156
H18 H19 0.00051126879158
O1 H20 3.4172766716e-05
O2 H20 1.2205160456e-05
N3 H20 0.79790941261
N4 H20 4.2019421851e-05
C5 H20 0.0073795283069
C6 H20 0.0011375659879
C7 H20 0.0076885689572
C8 H20 0.00013104030897
C9 H20 0.016814140635
C10 H20 0.016617914105
C11 H20 0.0012362977389
C12 H20 0.0024028384517
C13 H20 1.4078014563e-05
C14 H20 0.00042814411924
C15 H20 0.00032091565026
H16 H20 0.00023739958742
H17 H20 4.5209607045e-05
H18 H20 9.529861307e-06
H19 H20 0.0013701325009
O1 H21 0.0013047397798
O2 H21 0.026560546813
N3 H21 0.0016791248268
N4 H21 0.0001076995901
C5 H21 0.0037416923604
C6 H21 0.0035280616465
C7 H21 0.04184516529
C8 H21 0.000371587192
C9 H21 0.0080230038739
C10 H21 0.0010761931233
C11 H21 0.95147288479
C12 H21 0.004662624334
C13 H21 0.0026264965981
C14 H21 0.045516487229
C15 H21 0.0083233141017
H16 H21 0.005491278781
H17 H21 0.00039184154043
H18 H21 8.7703357626e-05
H19 H21 6.4672248682e-05
H20 H21 0.0003455192625
O1 H22 3.4014231617e-05
O2 H22 3.45398885e-05
N3 H22 0.0078863701092
N4 H22 1.3626395005e-05
C5 H22 0.001386924854
C6 H22 0.00037109061698
C7 H22 0.0078064393385
C8 H22 1.9349697741e-05
C9 H22 0.046912073458
C10 H22 0.00048979160876
C11 H22 0.0052911463652
C12 H22 0.97091932866
C13 H22 6.999134942e-06
C14 H22 0.0089706244059
C15 H22 0.047545321134
H16 H22 2.2354187425e-05
H17 H22 6.9166855762e-05
H18 H22 2.1700490322e-06
H19 H22 3.1227303546e-05
H20 H22 0.0013739967152
H21 H22 0.00034076697778
O1 H23 5.6630936095e-05
O2 H23 0.00010820393839
N3 H23 0.0013196713235
N4 H23 4.2194133173e-06
C5 H23 0.0018892232375
C6 H23 4.3039311844e-05
C7 H23 0.009212512122
C8 H23 2.4435392036e-05
C9 H23 0.0042352844446
C10 H23 0.00061770153299
C11 H23 0.050693297922
C12 H23 0.008652918111
C13 H23 9.8853839778e-06
C14 H23 0.97238084595
C15 H23 0.046413084045
H16 H23 3.0116615729e-05
H17 H23 1.8424415034e-05
H18 H23 1.6201172054e-06
H19 H23 0.0001101303722
H20 H23 4.0931510597e-05
H21 H23 0.0053838088121
H22 H23 0.0013870294099
O1 H24 0.00091035678206
O2 H24 0.015809128986
N3 H24 4.257204805e-05
N4 H24 0.85162323037
C5 H24 0.00041042266183
C6 H24 0.003649301518
C7 H24 3.3925053045e-05
C8 H24 0.020561386766
C9 H24 9.5039909396e-06
C10 H24 0.00017854299537
C11 H24 1.534658469e-05
C12 H24 3.0771090636e-06
C13 H24 0.0028322678174
C14 H24 4.9452666129e-06
C15 H24 4.708851932e-06
H16 H24 0.0035655309856
H17 H24 0.00035089129947
H18 H24 0.0092695045214
H19 H24 1.327742269e-05
H20 H24 3.0330219111e-06
H21 H24 1.6268823972e-05
H22 H24 3.4317074188e-07
H23 H24 2.8802661081e-07
O1 H25 0.00032941956229
O2 H25 0.0021228734655
N3 H25 0.00016780963606
N4 H25 0.88019918878
C5 H25 0.0018939239604
C6 H25 0.008797326969
C7 H25 0.00015341256198
C8 H25 0.021871426178
C9 H25 4.3209624132e-05
C10 H25 0.00043224519709
C11 H25 1.8443020148e-05
C12 H25 1.0481307824e-05
C13 H25 0.0023917678867
C14 H25 1.5805990784e-05
C15 H25 6.0056572206e-06
H16 H25 0.00070770926656
H17 H25 0.00058515769181
H18 H25 0.0021781937365
H19 H25 1.9302951883e-05
H20 H25 1.0635752128e-05
H21 H25 8.7056329473e-06
H22 H25 2.9187371762e-06
H23 H25 9.6772139985e-07
H24 H25 0.016719812669
O1 H26 4.1352972813e-05
O2 H26 6.1543040417e-05
N3 H26 0.0021083830664
N4 H26 2.7342450071e-06
C5 H26 0.00048515143835
C6 H26 4.3172134221e-05
C7 H26 0.0042529908329
C8 H26 1.5736152606e-05
C9 H26 0.0090813684383
C10 H26 0.001762360011
C11 H26 0.0084798647899
C12 H26 0.05064000515
C13 H26 1.0606244932e-05
C14 H26 0.045005353806
C15 H26 0.97120894082
H16 H26 3.4727716151e-05
H17 H26 1.2696633887e-05
H18 H26 1.0455865728e-05
H19 H26 0.00017629412384
H20 H26 1.5319497607e-05
H21 H26 0.0012916107762
H22 H26 0.0055757684811
H23 H26 0.0052366359308
