Atom Charge
O1 -1.173573351
O2 -1.2521631291
O3 -1.2476932857
N4 -1.0127975162
N5 -1.2171126456
C6 0.4323861391
C7 0.050440242
C8 1.662920833
C9 1.5613804443
H10 0.01167179267
H11 0.0110258302
H12 0.0335146765
H13 0.36050322389
H14 0.34282301895
H15 0.40707065616
H16 0.42211890614
H17 0.60803125875
