Atom Charge
S1 -0.002164728
O2 -1.2442048231
O3 -1.3285328254
N4 -1.0636106269
C5 0.1559888599
C6 0.4897326872
C7 0.0091649418
C8 1.7519396109
C9 0.0179765053
H10 -0.0354663184
H11 -0.0342304281
H12 -0.0107621468
H13 0.01442927892
H14 -0.020650935
H15 0.37847000313
H16 0.33735443061
H17 -0.019319919
H18 -0.0023212565
H19 -0.012875187
H20 0.61943927634
