Atom(A) Atom(B) Deloc_index
O1 O2 0.00014108095812
O1 O3 0.28929304031
O2 O3 6.4467704554e-05
O1 O4 0.000516726084
O2 O4 0.29125346892
O3 O4 0.00049616678219
O1 N5 0.01180829725
O2 N5 0.00042751859377
O3 N5 0.056343154686
O4 N5 0.0012754867584
O1 C6 0.025422572901
O2 C6 0.0099886107929
O3 C6 0.012924365848
O4 C6 0.032350739977
N5 C6 0.067957014759
O1 C7 0.076427139716
O2 C7 0.0016230718939
O3 C7 0.089180646022
O4 C7 0.0032048156274
N5 C7 0.97096811854
C6 C7 0.93208721495
O1 C8 0.0099275013405
O2 C8 0.088775854526
O3 C8 0.0041354360492
O4 C8 0.09727339087
N5 C8 0.02344485467
C6 C8 0.97202656571
C7 C8 0.042639291687
O1 C9 0.76882003667
O2 C9 0.00016046459399
O3 C9 1.1631236288
O4 C9 0.00074059929917
N5 C9 0.059310446219
C6 C9 0.040555198562
C7 C9 0.86878314398
C8 C9 0.0094336481149
O1 C10 0.00070976085088
O2 C10 0.77086876696
O3 C10 0.0004207702261
O4 C10 1.1648781954
N5 C10 0.0020714202114
C6 C10 0.036818867567
C7 C10 0.0082219548709
C8 C10 0.91030953924
C9 C10 0.00099429508203
O1 H11 0.0026580234146
O2 H11 0.0010858580222
O3 H11 0.0027856916582
O4 H11 0.021973694683
N5 H11 0.012086075374
C6 H11 0.93224526522
C7 H11 0.038494270648
C8 H11 0.038760209366
C9 H11 0.0083490828164
C10 H11 0.0041254590501
O1 H12 0.020199708628
O2 H12 0.00077026789274
O3 H12 0.00078979445244
O4 H12 0.0087328492465
N5 H12 0.01128905393
C6 H12 0.93575664548
C7 H12 0.037149217487
C8 H12 0.039322714451
C9 H12 0.0020521668325
C10 H12 0.003005659008
H11 H12 0.034404219956
O1 H13 0.012946299087
O2 H13 0.00051802687102
O3 H13 0.01601996598
O4 H13 0.0001434157989
N5 H13 0.068397695392
C6 H13 0.037442843306
C7 H13 0.90174464898
C8 H13 0.0092690166484
C9 H13 0.049821775372
C10 H13 0.0014676154108
H11 H13 0.0033628843898
H12 H13 0.0042002690332
O1 H14 0.00063805208953
O2 H14 0.012615603894
O3 H14 0.00089812862414
O4 H14 0.015620815526
N5 H14 0.033580696637
C6 H14 0.032572349765
C7 H14 0.004512448221
C8 H14 0.91406006489
C9 H14 0.00064795487445
C10 H14 0.045671034858
H11 H14 0.0021160914054
H12 H14 0.0098770729382
H13 H14 0.00066446571924
O1 H15 0.016005234189
O2 H15 0.016602545936
O3 H15 0.0042504107842
O4 H15 0.014946605405
N5 H15 0.0010674976311
C6 H15 0.035022418224
C7 H15 0.0031249254624
C8 H15 0.92782691495
C9 H15 0.0052321346966
C10 H15 0.044441493841
H11 H15 0.010474626655
H12 H15 0.0033722655047
H13 H15 0.00030552001657
H14 H15 0.033066527952
O1 H16 0.0011440262699
O2 H16 9.6507280055e-06
O3 H16 0.031169706251
O4 H16 8.787118589e-05
N5 H16 0.8228916835
C6 H16 0.0073451046548
C7 H16 0.019468383296
C8 H16 0.0004430693189
C9 H16 0.0041042963096
C10 H16 5.3956708748e-05
H11 H16 0.0006299922181
H12 H16 0.0017199579872
H13 H16 0.00105655996
H14 H16 0.00054140116078
H15 H16 2.5290748271e-05
O1 H17 0.0014594243054
O2 H17 1.1418905121e-05
O3 H17 0.0028282859598
O4 H17 4.7468184789e-05
N5 H17 0.87481124131
C6 H17 0.0019946757156
C7 H17 0.021544593891
C8 H17 0.00049271369504
C9 H17 0.0069886763342
C10 H17 5.0313667945e-05
H11 H17 0.0015458538331
H12 H17 0.00027926884984
H13 H17 0.0038660252168
H14 H17 0.00058397132319
H15 H17 6.8282271136e-05
H16 H17 0.015497890235
O1 H18 0.60295013923
O2 H18 2.1543402711e-06
O3 H18 0.014303754528
O4 H18 5.1587264593e-06
N5 H18 0.001371056663
C6 H18 0.00070367467091
C7 H18 0.0071210981452
C8 H18 9.3207963179e-05
C9 H18 0.0098649056327
C10 H18 3.6618185312e-06
H11 H18 4.985243179e-05
H12 H18 0.00053489269492
H13 H18 0.00026835807147
H14 H18 5.754890448e-06
H15 H18 9.8564368073e-05
H16 H18 5.7211471703e-05
H17 H18 0.00025318396899
O1 H19 6.5795799928e-06
O2 H19 0.60975276668
O3 H19 7.1495638879e-06
O4 H19 0.015016851969
N5 H19 3.1082298528e-05
C6 H19 0.0013779704658
C7 H19 0.00030592259561
C8 H19 0.0075682762704
C9 H19 2.3534585219e-05
C10 H19 0.009962474125
H11 H19 3.9635707516e-05
H12 H19 2.7500649106e-05
H13 H19 0.00010606606406
H14 H19 0.00025512150744
H15 H19 0.00040562727474
H16 H19 1.3376874184e-06
H17 H19 4.9282111143e-07
H18 H19 3.4494161629e-07
