Atom Charge
O1 -1.1479954934
O2 -1.2299768962
N3 -1.0302347284
N4 -1.2220840992
N5 -1.0893628909
N6 -1.1244370886
C7 0.0622338402
C8 0.063545349
C9 0.393895278
C10 0.385464655
C11 1.6134157768
C12 1.5441460713
H13 0.02335154614
H14 -0.0244281689
H15 0.00562300704
H16 -0.0160666502
H17 -0.0002523189
H18 -0.0419914271
H19 -0.024291191
H20 0.37563805579
H21 0.33921069764
H22 0.59780839056
H23 0.39466877135
H24 0.37123823817
H25 0.3872095413
H26 0.3936321001
