Atom Loc_index
O1 8.1324986095
O2 8.2854667295
N3 6.4518816801
N4 6.4609884163
N5 6.5179386458
C6 3.8679453694
C7 3.5778667972
C8 3.666727972
C9 2.8161474311
C10 3.6492218413
C11 3.2176932374
H12 0.42053988692
H13 0.42890443213
H14 0.4086896429
H15 0.12981799886
H16 0.41102480593
H17 0.18400715831
H18 0.18513868977
H19 0.39312272947
H20 0.071800903351
