Atom(A) Atom(B) Deloc_index
O1 O2 0.00023152833748
O1 O3 0.31201328201
O2 O3 0.00010328950773
O1 N4 0.011913568506
O2 N4 0.00050493040184
O3 N4 0.050576329946
O1 C5 0.010506105441
O2 C5 0.001779002589
O3 C5 0.02655871642
N4 C5 0.085524608725
O1 C6 0.085263597248
O2 C6 0.0015543448428
O3 C6 0.096476345355
N4 C6 1.0012346568
C5 C6 0.92189436287
O1 C7 0.018722101029
O2 C7 0.024917715354
O3 C7 0.0049112489964
N4 C7 0.017703522799
C5 C7 1.0023905171
C6 C7 0.046522906923
O1 C8 0.016510857242
O2 C8 0.018014599294
O3 C8 0.011444661789
N4 C8 0.0033124810859
C5 C8 0.054501560233
C6 C8 0.011896903176
C7 C8 1.3563862936
O1 C9 0.0056385833416
O2 C9 0.015864387155
O3 C9 0.00077731400728
N4 C9 0.0034651457589
C5 C9 0.053743663581
C6 C9 0.013633744382
C7 C9 1.3422393374
C8 C9 0.074403413786
O1 C10 0.86786317296
O2 C10 0.00015979523788
O3 C10 1.2469878766
N4 C10 0.070229447754
C5 C10 0.050511963843
C6 C10 0.86534374821
C7 C10 0.011568234591
C8 C10 0.0071289150841
C9 C10 0.0013765268947
O1 C11 0.0035473823121
O2 C11 0.12603920778
O3 C11 0.0013502928802
N4 C11 0.00066965882837
C5 C11 0.0095782945081
C6 C11 0.0016900213704
C7 C11 0.07169202959
C8 C11 1.3892738995
C9 C11 0.097953477025
C10 C11 0.00056728784895
O1 C12 0.001625177268
O2 C12 0.11754072277
O3 C12 0.0008509402717
N4 C12 0.00054332032526
C5 C12 0.0096267774897
C6 C12 0.0014449711388
C7 C12 0.070513452583
C8 C12 0.09854232455
C9 C12 1.411761651
C10 C12 0.00061161755894
C11 C12 0.066677780077
O1 C13 0.0010028162502
O2 C13 0.92884088887
O3 C13 0.0003419364512
N4 C13 0.0014252497298
C5 C13 0.0048312942415
C6 C13 0.0044131550181
C7 C13 0.082602868111
C8 C13 0.072237918094
C9 C13 0.074512429319
C10 C13 0.00049515811292
C11 C13 1.3208449616
C12 C13 1.2985324048
O1 H14 0.0013531155565
O2 H14 0.00039298101612
O3 H14 0.014825226441
N4 H14 0.016186950952
C5 H14 0.92408460835
C6 H14 0.037503099866
C7 H14 0.038482587258
C8 H14 0.01289614565
C9 H14 0.0091550792125
C10 H14 0.0048677012678
C11 H14 0.0010173865777
C12 H14 0.0017877966687
C13 H14 0.0010595932895
O1 H15 0.0017088839423
O2 H15 0.00069644568779
O3 H15 0.0046234288637
N4 H15 0.013771250263
C5 H15 0.93062809063
C6 H15 0.039578985327
C7 H15 0.040286252704
C8 H15 0.010257281734
C9 H15 0.01230003626
C10 H15 0.01013199894
C11 H15 0.0018748604606
C12 H15 0.0010831555187
C13 H15 0.0019320347034
H14 H15 0.034616557839
O1 H16 0.023068756724
O2 H16 0.00010153191423
O3 H16 0.012542822894
N4 H16 0.056280648362
C5 H16 0.036156343866
C6 H16 0.8979397967
C7 H16 0.0065688573012
C8 H16 0.00062846165468
C9 H16 0.0072522151823
C10 H16 0.032385131876
C11 H16 0.00064280430322
C12 H16 0.00083839194109
C13 H16 0.00037289684724
H14 H16 0.010798443371
H15 H16 0.0038971552752
O1 H17 0.0010381749714
O2 H17 0.0022244348271
O3 H17 0.012377886193
N4 H17 0.0003252416734
C5 H17 0.010719973415
C6 H17 0.00075044142192
C7 H17 0.044159079463
C8 H17 0.94373349047
C9 H17 0.0095092965161
C10 H17 0.0020513833114
C11 H17 0.046564984415
C12 H17 0.0049235676265
C13 H17 0.0091099152871
H14 H17 0.007985588396
H15 H17 0.00080880278782
H16 H17 0.00015456582338
O1 H18 0.00016540575929
O2 H18 0.0017202843972
O3 H18 0.00022387402155
N4 H18 0.00047141474987
C5 H18 0.010724692648
C6 H18 0.0022368497074
C7 H18 0.044992525534
C8 H18 0.0096864367962
C9 H18 0.95131909748
C10 H18 0.00020828705505
C11 H18 0.0050679715188
C12 H18 0.048564720103
C13 H18 0.009586300586
H14 H18 0.00082793706947
H15 H18 0.0066460393897
H16 H18 0.0033044754028
H17 H18 0.0021486286998
O1 H19 0.0017927700237
O2 H19 4.3773573332e-05
O3 H19 0.0037833978754
N4 H19 0.87090881871
C5 H19 0.0072952785602
C6 H19 0.023232108377
C7 H19 0.00063497230717
C8 H19 0.00027603523224
C9 H19 0.00017492214087
C10 H19 0.0096446318767
C11 H19 5.3148078887e-05
C12 H19 2.5806819204e-05
C13 H19 0.00010696522913
H14 H19 0.00055355902087
H15 H19 0.0050547173476
H16 H19 0.0012730684866
H17 H19 1.3934147403e-05
H18 H19 2.4249892956e-05
O1 H20 0.0013449694817
O2 H20 1.3543102571e-05
O3 H20 0.023008102617
N4 H20 0.84130446833
C5 H20 0.0037526491888
C6 H20 0.022871452316
C7 H20 0.00042924108194
C8 H20 9.5051797621e-05
C9 H20 0.0002460210201
C10 H20 0.0037801036725
C11 H20 3.7510268029e-05
C12 H20 4.9361030828e-05
C13 H20 4.1763402265e-05
H14 H20 0.003054868345
H15 H20 0.00032491351877
H16 H20 0.010480793783
H17 H20 1.8788443141e-05
H18 H20 7.8540450963e-05
H19 H20 0.01679638414
O1 H21 8.7983838533e-05
O2 H21 0.017534084645
O3 H21 7.1488091149e-05
N4 H21 0.00010679547061
C5 H21 0.0014823513334
C6 H21 0.0001128975091
C7 H21 0.0098329390472
C8 H21 0.046179172641
C9 H21 0.0056195595677
C10 H21 1.9915008858e-05
C11 H21 0.95574344028
C12 H21 0.0083955870496
C13 H21 0.04845309816
H14 H21 9.1056559564e-05
H15 H21 0.00033314235755
H16 H21 3.4427710837e-05
H17 H21 0.0062692971741
H18 H21 0.00032474996604
H19 H21 8.4751836667e-06
H20 H21 3.1832221797e-06
O1 H22 5.1703079064e-05
O2 H22 0.01771062193
O3 H22 4.5400990351e-05
N4 H22 8.759944801e-05
C5 H22 0.0014430980116
C6 H22 7.311475704e-05
C7 H22 0.009547326812
C8 H22 0.0051547719103
C9 H22 0.044943054632
C10 H22 2.9913182349e-05
C11 H22 0.0079011621331
C12 H22 0.95009664382
C13 H22 0.044906398324
H14 H22 0.00035047610214
H15 H22 8.1063184427e-05
H16 H22 2.9004076229e-05
H17 H22 0.00027493278627
H18 H22 0.0063027827957
H19 H22 1.9837088103e-06
H20 H22 5.1652659935e-06
H21 H22 0.0023053098505
O1 H23 0.6257836919
O2 H23 1.2722344719e-05
O3 H23 0.019079591527
N4 H23 0.0015111803395
C5 H23 0.00090819072243
C6 H23 0.0097688539882
C7 H23 0.00018748656458
C8 H23 0.00032796669659
C9 H23 9.7685726002e-05
C10 H23 0.011689175476
C11 H23 9.9657536377e-05
C12 H23 2.2036565125e-05
C13 H23 4.1025156395e-05
H14 H23 3.9620039268e-05
H15 H23 0.00032166487614
H16 H23 0.00078308259581
H17 H23 3.2661647925e-05
H18 H23 3.9722710332e-06
H19 H23 0.00042022874862
H20 H23 4.236299932e-05
H21 H23 3.7780057095e-06
H22 H23 9.6581089992e-07
O1 H24 2.3855300934e-06
O2 H24 0.65395117095
O3 H24 2.3823734643e-06
N4 H24 1.280265388e-05
C5 H24 0.00011139000142
C6 H24 1.6297134886e-05
C7 H24 0.00043711380595
C8 H24 0.00068953943031
C9 H24 0.0015376463703
C10 H24 1.8293430392e-06
C11 H24 0.0077377429155
C12 H24 0.0079932910062
C13 H24 0.01369375584
H14 H24 7.2552487485e-06
H15 H24 2.1562677951e-05
H16 H24 4.3739620782e-06
H17 H24 8.1509235282e-05
H18 H24 0.00037857288087
H19 H24 5.8795138109e-07
H20 H24 2.9953129809e-07
H21 H24 0.0061333026641
H22 H24 0.00050025566276
H23 H24 1.3150725218e-07
