Atom Loc_index
O1 8.220006156
O2 8.3774574648
N3 6.568902217
N4 6.4952094286
N5 6.6242319075
C6 3.8320849888
C7 3.5466751804
C8 3.6601706374
C9 2.7920604149
C10 3.6104055447
C11 3.1509520352
H12 0.43518817483
H13 0.4443092974
H14 0.42215104308
H15 0.12720913885
H16 0.42149841255
H17 0.18497920401
H18 0.18616478158
H19 0.40129809483
H20 0.068779409242
