Atom(A) Atom(B) Deloc_index
O1 O2 0.2902240707
O1 N3 0.010802338474
O2 N3 0.054027315257
O1 C4 0.079412925973
O2 C4 0.088360224392
N3 C4 0.97292473219
O1 C5 0.019126175179
O2 C5 0.019230054062
N3 C5 0.078941180896
C4 C5 0.94184097974
O1 C6 0.77052224907
O2 C6 1.1596530764
N3 C6 0.06107558461
C4 C6 0.86650216647
C5 C6 0.0535168801
O1 H7 0.019001576481
O2 H7 0.012425587088
N3 H7 0.059363009362
C4 H7 0.9060751459
C5 H7 0.037795794223
C6 H7 0.039258635823
O1 H8 0.015098675977
O2 H8 0.00095146305841
N3 H8 0.016677462677
C4 H8 0.036793496498
C5 H8 0.9573978375
C6 H8 0.0035663348833
H7 H8 0.0028901126105
O1 H9 0.0025322574089
O2 H9 0.0040736134196
N3 H9 0.010781561608
C4 H9 0.040078706263
C5 H9 0.95977695041
C6 H9 0.010292879697
H7 H9 0.0036725620335
H8 H9 0.03786334173
O1 H10 0.0011009756919
O2 H10 0.0066133975549
N3 H10 0.012599160675
C4 H10 0.039864122085
C5 H10 0.95797924164
C6 H10 0.0057136339238
H7 H10 0.01102067681
H8 H10 0.037535105092
H9 H10 0.03927080599
O1 H11 0.0016116975215
O2 H11 0.0027827651682
N3 H11 0.87610489375
C4 H11 0.021400937726
C5 H11 0.0079415551155
C6 H11 0.0077512424023
H7 H11 0.00090318523074
H8 H11 0.00068626350549
H9 H11 0.0047712356638
H10 H11 0.00064611425537
O1 H12 0.0012261951601
O2 H12 0.028655752058
N3 H12 0.8317892959
C4 H12 0.020403944543
C5 H12 0.0021348800294
C6 H12 0.0039597734697
H7 H12 0.0085366295334
H8 H12 0.00035248688068
H9 H12 0.0002584781758
H10 H12 0.0012650753808
H11 H12 0.015913709412
O1 H13 0.60611349292
O2 H13 0.014389311255
N3 H13 0.0013789880911
C4 H13 0.0072956528879
C5 H13 0.00041238815578
C6 H13 0.0099036724243
H7 H13 0.00054025600524
H8 H13 0.00022509475103
H9 H13 9.9336402074e-05
H10 H13 3.3625485036e-05
H11 H13 0.0003079249368
H12 H13 3.9628074071e-05
