Atom(A) Atom(B) Deloc_index
O1 O2 0.042135390583
O1 O3 0.0047108494248
O2 O3 0.28613053875
O1 N4 0.014767941107
O2 N4 0.012348804882
O3 N4 0.048482903672
O1 C5 0.8081172948
O2 C5 0.0067791863213
O3 C5 0.013144974525
N4 C5 0.062472559238
O1 C6 0.08207611234
O2 C6 0.07545091996
O3 C6 0.086766283717
N4 C6 0.96914180184
C5 C6 0.88340769274
O1 C7 0.082936480683
O2 C7 0.00094130048127
O3 C7 0.013586651411
N4 C7 0.020787772547
C5 C7 0.94678426867
C6 C7 0.036258829218
O1 C8 0.016224218823
O2 C8 0.75212523376
O3 C8 1.1342248283
N4 C8 0.071028216914
C5 C8 0.042345846871
C6 C8 0.85676738619
C7 C8 0.0049097656935
O1 H9 0.0092862880402
O2 H9 0.020953914447
O3 H9 0.0117473257
N4 H9 0.056487920896
C5 H9 0.033465665684
C6 H9 0.90879277151
C7 H9 0.0077315837932
C8 H9 0.038057045711
O1 H10 0.07506850281
O2 H10 0.0012294963078
O3 H10 0.0026893936459
N4 H10 0.013985509522
C5 H10 0.9040650488
C6 H10 0.039603406163
C7 H10 0.036832852599
C8 H10 0.0080988193665
H9 H10 0.0053592826706
O1 H11 0.012542281804
O2 H11 0.00011656294808
O3 H11 0.00074373489223
N4 H11 0.022710380139
C5 H11 0.039619346808
C6 H11 0.0022487079942
C7 H11 0.95452583605
C8 H11 0.00037957853856
H9 H11 0.00031607342068
H10 H11 0.0034883248452
O1 H12 0.015662944954
O2 H12 0.00031912402427
O3 H12 0.0013902128396
N4 H12 0.0023935975592
C5 H12 0.040244728844
C6 H12 0.0095720608868
C7 H12 0.95671136517
C8 H12 0.00081910448572
H9 H12 0.0015835781952
H10 H12 0.003224008937
H11 H12 0.037807770158
O1 H13 0.010535615707
O2 H13 0.00066241253049
O3 H13 0.026110237596
N4 H13 0.0015001483791
C5 H13 0.038966573101
C6 H13 0.0042780066547
C7 H13 0.94684405207
C8 H13 0.0033706071828
H9 H13 0.00029798649885
H10 H13 0.010583952287
H11 H13 0.037400315527
H12 H13 0.037052192183
O1 H14 0.00046272736427
O2 H14 0.00095338309416
O3 H14 0.016935451956
N4 H14 0.83921353432
C5 H14 0.00149031333
C6 H14 0.020010793376
C7 H14 0.0058707993501
C8 H14 0.0032519738724
H9 H14 0.0087046498253
H10 H14 0.00027574459373
H11 H14 0.0062006349093
H12 H14 0.00088675741115
H13 H14 0.00087384946488
O1 H15 0.0022302820014
O2 H15 0.00029167314634
O3 H15 0.0016849634436
N4 H15 0.87581105981
C5 H15 0.0076860754629
C6 H15 0.022122182919
C7 H15 0.0013071166655
C8 H15 0.0019126319933
H9 H15 0.0030426721653
H10 H15 0.00035644304521
H11 H15 0.0012357656094
H12 H15 0.00013657811944
H13 H15 7.5829075208e-05
H14 H15 0.015919104687
O1 H16 0.65549165651
O2 H16 0.0056445395404
O3 H16 0.00021415392699
N4 H16 0.00034922469177
C5 H16 0.011949005877
C6 H16 0.0031851079372
C7 H16 0.0071800080632
C8 H16 0.000321777218
H9 H16 0.0024416644271
H10 H16 0.00075243455075
H11 H16 0.0018489119201
H12 H16 0.00048361876816
H13 H16 0.000256196396
H14 H16 7.6591375041e-05
H15 H16 2.145631824e-05
O1 H17 0.00043676466315
O2 H17 0.60039193388
O3 H17 0.013307132815
N4 H17 0.0018493786934
C5 H17 0.00042060446218
C6 H17 0.0068711063234
C7 H17 2.13211939e-05
C8 H17 0.0096325679596
H9 H17 0.00061510026765
H10 H17 0.0001700101015
H11 H17 8.0331347113e-06
H12 H17 8.6989331198e-06
H13 H17 1.2551307027e-05
H14 H17 4.3123175284e-05
H15 H17 3.4110866579e-05
H16 H17 9.7950218072e-05
