Atom Loc_index
O1 8.2122325124
O2 8.3749771288
O3 8.3702469315
N4 6.4938688578
N5 6.705703
C6 3.53643385
C7 3.8893786566
C8 2.7876834335
C9 2.8074760785
H10 0.43519708616
H11 0.43308299765
H12 0.4162020801
H13 0.17761071251
H14 0.18995670001
H15 0.15506150463
H16 0.14854324432
H17 0.067785745671
