Atom(A) Atom(B) Deloc_index
O1 O2 0.2813246287
O1 N3 0.0015234981255
O2 N3 0.00015174185452
O1 N4 0.012013153992
O2 N4 0.048852697176
N3 N4 0.00070117620456
O1 C5 0.017488702417
O2 C5 0.0016754573592
N3 C5 0.16134736775
N4 C5 0.010503439743
O1 C6 0.007755552652
O2 C6 0.018542072141
N3 C6 0.012439493118
N4 C6 0.070453322937
C5 C6 1.0038216594
O1 C7 0.021757397451
O2 C7 0.0029015172675
N3 C7 0.12529851479
N4 C7 0.00097517651133
C5 C7 1.151629819
C6 C7 0.037002692737
O1 C8 0.073637177364
O2 C8 0.085137450253
N3 C8 0.0041397265015
N4 C8 0.95221627108
C5 C8 0.045051000501
C6 C8 0.91378251381
C7 C8 0.0045757311655
O1 C9 0.0023446349692
O2 C9 0.00032539008789
N3 C9 0.97668289262
N4 C9 0.00022492946118
C5 C9 0.061684231913
C6 C9 0.0068011491235
C7 C9 1.2185543563
C8 C9 0.00078156924526
O1 C10 0.0036954744352
O2 C10 0.00054283358699
N3 C10 0.99817772942
N4 C10 0.0021961590925
C5 C10 1.5114146327
C6 C10 0.053208254198
C7 C10 0.079909996785
C8 C10 0.014995793845
C9 C10 0.072679010128
O1 C11 0.012226463732
O2 C11 0.016873652747
N3 C11 0.013370301982
N4 C11 0.00011227257999
C5 C11 0.044249595097
C6 C11 0.0046068757748
C7 C11 1.2907863325
C8 C11 0.00063026084722
C9 C11 0.064359942356
C10 C11 0.028378574322
O1 C12 0.00065613679561
O2 C12 0.00056328096382
N3 C12 0.087798070575
N4 C12 4.6491114536e-05
C5 C12 0.0075161059063
C6 C12 0.00099492807476
C7 C12 0.053483068618
C8 C12 0.00015090643057
C9 C12 1.2802054595
C10 C12 0.014462506256
C11 C12 0.093163159598
O1 C13 0.73876175846
O2 C13 1.0959943192
N3 C13 0.00041521833794
N4 C13 0.073702472126
C5 C13 0.0065279360164
C6 C13 0.048400094641
C7 C13 0.0030204211555
C8 C13 0.85367842376
C9 C13 0.00021515278041
C10 C13 0.0010223734902
C11 C13 0.0027599869256
C12 C13 7.698171289e-05
O1 C14 0.0017830288277
O2 C14 0.0020531054636
N3 C14 0.019446947293
N4 C14 6.6128528571e-05
C5 C14 0.017449310585
C6 C14 0.00069123327742
C7 C14 0.071062818307
C8 C14 0.00039765426674
C9 C14 0.072091153721
C10 C14 0.0077118698852
C11 C14 1.4521933226
C12 C14 0.070922741159
C13 C14 0.00022953058218
O1 C15 0.00072171879867
O2 C15 0.00040195369347
N3 C15 0.02015588119
N4 C15 3.2536341801e-05
C5 C15 0.0072628172979
C6 C15 0.0005005799482
C7 C15 0.07451203062
C8 C15 0.00019597944559
C9 C15 0.07433595858
C10 C15 0.024743677848
C11 C15 0.072413264838
C12 C15 1.4457744338
C13 C15 0.0001129617708
C14 C15 1.3222652342
O1 H16 0.0008615700885
O2 H16 0.0092935779591
N3 H16 0.0025948273706
N4 H16 0.011573942805
C5 H16 0.041594511484
C6 H16 0.93394521737
C7 H16 0.0061207608717
C8 H16 0.038842591914
C9 H16 0.00044763121755
C10 H16 0.010249379202
C11 H16 0.0047171465344
C12 H16 0.0001942613208
C13 H16 0.0043699370669
C14 H16 0.00063727824178
C15 H16 0.00024968272198
O1 H17 0.0011266770511
O2 H17 0.0033169089765
N3 H17 0.0015147338747
N4 H17 0.01926011202
C5 H17 0.04093113763
C6 H17 0.93671401419
C7 H17 0.0072771766913
C8 H17 0.037756536129
C9 H17 0.0012099560721
C10 H17 0.010485373171
C11 H17 0.00049738105174
C12 H17 0.00023795646826
C13 H17 0.0089791529635
C14 H17 0.00016974337196
C15 H17 0.00015516004973
H16 H17 0.036295868058
O1 H18 0.019263478186
O2 H18 0.01092881861
N3 H18 0.00049810289592
N4 H18 0.055781189311
C5 H18 0.0078071666496
C6 H18 0.033473577749
C7 H18 0.00037488920686
C8 H18 0.91043272885
C9 H18 0.00035303946223
C10 H18 0.0043915549472
C11 H18 0.00023212265097
C12 H18 3.9583104037e-05
C13 H18 0.037050115716
C14 H18 3.4195264367e-05
C15 H18 0.00016678659908
H16 H18 0.0092848980349
H17 H18 0.003479159967
O1 H19 0.00011111658712
O2 H19 5.6896809799e-05
N3 H19 0.061398323612
N4 H19 0.00011765971634
C5 H19 0.044884732799
C6 H19 0.0042127490845
C7 H19 0.0088214050662
C8 H19 0.00072956022413
C9 H19 0.0091428883386
C10 H19 0.95084348009
C11 H19 0.0024543914398
C12 H19 0.001679682138
C13 H19 7.2072219781e-05
C14 H19 0.0007746241259
C15 H19 0.0018433475842
H16 H19 0.00045366574337
H17 H19 0.0029555758804
H18 H19 0.00049455098817
