Atom Charge
O1 -1.3026552603
O2 -1.4001496877
N3 -1.1110196717
C4 0.1779998099
C5 0.5775623868
C6 0.2383030334
C7 0.2301014818
C8 1.8356531655
H9 -0.0883503139
H10 -0.0630168952
H11 -0.0922591695
H12 -0.0515340092
H13 -0.0845549913
H14 -0.0887901006
H15 -0.0826280834
H16 -0.0414115446
H17 0.3809983553
H18 0.33514531947
H19 0.63078601535
