Atom Charge
O1 -1.302470255
O2 -1.4051299518
N3 -1.0817553538
N4 -1.0912229793
C5 0.2140954841
C6 0.2044797196
C7 0.2141595406
C8 0.5938053983
C9 0.6141432013
C10 1.8182959341
H11 -0.059492112
H12 -0.102573559
H13 -0.0871481211
H14 -0.068313535
H15 -0.0803205459
H16 -0.1072770319
H17 -0.0412852941
H18 -0.1071119309
H19 -0.0832496694
H20 0.34961999831
H21 0.33544732959
H22 0.32006352688
H23 0.32456830234
H24 0.63001078783
