Atom(A) Atom(B) Deloc_index
S1 S2 1.3033642718
S1 O3 0.0015755785945
S2 O3 0.00026538709891
S1 O4 0.0030896154693
S2 O4 0.0226536282
O3 O4 9.3217675006e-07
S1 O5 0.040616984179
S2 O5 0.0031036581452
O3 O5 0.29000839729
O4 O5 6.2371886074e-06
S1 O6 0.0015527860468
S2 O6 0.016248861207
O3 O6 7.0540177904e-07
O4 O6 0.29225670733
O5 O6 1.0049354546e-05
S1 N7 0.019207044247
S2 N7 0.0029372049529
O3 N7 0.038403558606
O4 N7 2.1517942496e-05
O5 N7 0.018780279393
O6 N7 1.0919983806e-05
S1 N8 0.0027699381403
S2 N8 0.026205561596
O3 N8 2.1171150724e-06
O4 N8 0.01204692526
O5 N8 2.5244485375e-05
O6 N8 0.040619083229
N7 N8 2.4177009556e-05
S1 C9 0.066533547851
S2 C9 0.014072329755
O3 C9 0.077380156637
O4 C9 5.436493201e-05
O5 C9 0.089319241114
O6 C9 2.5302664196e-05
N7 C9 0.9671865088
N8 C9 0.00010247624112
S1 C10 0.016397403378
S2 C10 0.06161825682
O3 C10 6.9027678707e-06
O4 C10 0.078876254544
O5 C10 4.9750960703e-05
O6 C10 0.089941727591
N7 C10 7.9083509753e-05
N8 C10 0.9662989488
C9 C10 0.00031405595818
S1 C11 1.0578112965
S2 C11 0.07478389504
O3 C11 0.0086209031434
O4 C11 0.00034637836508
O5 C11 0.032867261982
O6 C11 0.0003357993984
N7 C11 0.072969625199
N8 C11 0.00015784289648
C9 C11 0.94481077119
C10 C11 0.00077542298057
S1 C12 0.07272941679
S2 C12 1.0623075858
O3 C12 3.3570066112e-05
O4 C12 0.0080971109861
O5 C12 0.0006804374932
O6 C12 0.026317420294
N7 C12 0.00017080578435
N8 C12 0.083957731278
C9 C12 0.00084779921635
C10 C12 0.93663678591
C11 C12 0.0037719415862
S1 C13 0.0091201753029
S2 C13 0.0013555051649
O3 C13 0.76780616592
O4 C13 3.2398694153e-06
O5 C13 1.1751296557
O6 C13 2.8262603312e-06
N7 C13 0.069145427263
N8 C13 1.4039065983e-05
C9 C13 0.85870729544
