Atom(A) Atom(B) Deloc_index
O1 O2 0.32527742617
O1 N3 0.013043526631
O2 N3 0.054315864053
O1 C4 0.012025382548
O2 C4 0.028578581088
N3 C4 0.090332817219
O1 C5 0.089029372683
O2 C5 0.09985451746
N3 C5 1.0159513946
C4 C5 0.92109916606
O1 C6 0.019851203202
O2 C6 0.0048021843392
N3 C6 0.020504243553
C4 C6 1.0051622852
C5 C6 0.047767883356
O1 C7 0.018898823321
O2 C7 0.011619477536
N3 C7 0.0040700656269
C4 C7 0.056327115524
C5 C7 0.01284594312
C6 C7 1.3478713322
O1 C8 0.0063416695351
O2 C8 0.00096892931877
N3 C8 0.0045430528966
C4 C8 0.056477199696
C5 C8 0.015355844566
C6 C8 1.3490075777
C7 C8 0.072302507259
O1 C9 0.91379262869
O2 C9 1.2946839571
N3 C9 0.071266268409
C4 C9 0.052376632798
C5 C9 0.86847189384
C6 C9 0.012034235378
C7 C9 0.0082368048144
C8 C9 0.0015664211368
O1 C10 0.0040944189488
O2 C10 0.0015107533029
N3 C10 0.00096952849874
C4 C10 0.010166710699
C5 C10 0.0017909589153
C6 C10 0.072048051073
C7 C10 1.3928066316
C8 C10 0.10378125275
C9 C10 0.00077303154536
O1 C11 0.001790660228
O2 C11 0.00090482155324
N3 C11 0.0007457287481
C4 C11 0.01039646086
C5 C11 0.0016548305011
C6 C11 0.071988294549
C7 C11 0.10267054354
C8 C11 1.3983568219
C9 C11 0.00061538452053
C10 C11 0.075939548056
O1 C12 0.0013004064964
O2 C12 0.00042282252846
N3 C12 0.0024637420367
C4 C12 0.0059163008218
C5 C12 0.0059606317736
C6 C12 0.09811885351
C7 C12 0.074627384499
C8 C12 0.074862865341
C9 C12 0.00063481098925
C10 C12 1.3935844629
C11 C12 1.3899278648
O1 H13 0.0015409992454
O2 H13 0.015288512344
N3 H13 0.017184960537
C4 H13 0.91850419524
C5 H13 0.037394181325
C6 H13 0.038098736106
C7 H13 0.013707997852
C8 H13 0.0098028084022
C9 H13 0.0053291027904
C10 H13 0.001162920841
C11 H13 0.0019235587956
C12 H13 0.0013839626336
O1 H14 0.0019326789469
O2 H14 0.0052335941463
N3 H14 0.014703678069
C4 H14 0.92510084557
C5 H14 0.039314320925
C6 H14 0.040235643012
C7 H14 0.010906999368
C8 H14 0.013309608347
C9 H14 0.010632895641
C10 H14 0.0019671703284
C11 H14 0.0012320026519
C12 H14 0.0025275135956
H13 H14 0.033766095214
O1 H15 0.023903985831
O2 H15 0.013750857886
N3 H15 0.056532433157
C4 H15 0.036733151259
C5 H15 0.89206002901
C6 H15 0.006810557416
C7 H15 0.0006718634931
C8 H15 0.0081308322351
C9 H15 0.032078313203
C10 H15 0.00065872445029
C11 H15 0.00099479487861
C12 H15 0.00049991113011
H13 H15 0.011378837095
H14 H15 0.004092167943
O1 H16 0.0012239244442
O2 H16 0.012697492158
N3 H16 0.00041579586272
C4 H16 0.011747654442
C5 H16 0.0008198538163
C6 H16 0.04495738586
C7 H16 0.93925724927
C8 H16 0.0099914027067
C9 H16 0.0024363831568
C10 H16 0.046338604895
C11 H16 0.0051017412744
C12 H16 0.010050120639
H13 H16 0.0086970092292
H14 H16 0.00086665839659
H15 H16 0.00017823791485
O1 H17 0.00018948344883
O2 H17 0.00028564234228
N3 H17 0.00061272925449
C4 H17 0.011906891733
C5 H17 0.002513743735
C6 H17 0.046167259667
C7 H17 0.010281749277
C8 H17 0.94706825515
C9 H17 0.00023621790072
C10 H17 0.0053402483719
C11 H17 0.04794315898
C12 H17 0.010393711134
H13 H17 0.00090059512403
H14 H17 0.0072514943004
H15 H17 0.0036771399847
H16 H17 0.0022245828997
O1 H18 0.0019888952491
O2 H18 0.0041618626276
N3 H18 0.86834120913
C4 H18 0.0080256179123
C5 H18 0.024087344748
C6 H18 0.0007066003555
C7 H18 0.0003424792367
C8 H18 0.00023902026683
C9 H18 0.01018961175
C10 H18 6.476005161e-05
C11 H18 3.3202586549e-05
C12 H18 0.00017815470183
H13 H18 0.00059699039415
H14 H18 0.005382371141
H15 H18 0.0013241814755
H16 H18 1.7224602961e-05
H17 H18 3.1984651029e-05
O1 H19 0.0016531290587
O2 H19 0.025842736568
N3 H19 0.8377520339
C4 H19 0.0040387056215
C5 H19 0.023866173463
C6 H19 0.00049914131947
C7 H19 0.00012211313425
C8 H19 0.00030514736384
C9 H19 0.0042039833033
C10 H19 6.1667028332e-05
C11 H19 6.0644574287e-05
C12 H19 6.978289458e-05
H13 H19 0.0032344092905
H14 H19 0.00035468253848
H15 H19 0.011131493297
H16 H19 2.3154385276e-05
H17 H19 9.5010739908e-05
H18 H19 0.016911421255
O1 H20 0.00010219086891
O2 H20 7.8781679394e-05
N3 H20 0.00014780085287
C4 H20 0.0017082077603
C5 H20 0.00011721883664
C6 H20 0.010326572241
C7 H20 0.048305492931
C8 H20 0.0053778943899
C9 H20 2.7470766965e-05
C10 H20 0.95437857222
C11 H20 0.010519298187
C12 H20 0.048019336277
H13 H20 0.00010738898705
H14 H20 0.00039279362485
H15 H20 3.6754223085e-05
H16 H20 0.0063401002546
H17 H20 0.00037257577443
H18 H20 1.200175823e-05
H19 H20 4.7014335075e-06
O1 H21 5.8473672894e-05
O2 H21 5.4922513195e-05
N3 H21 0.00012575478693
C4 H21 0.0017257302207
C5 H21 8.1506089665e-05
C6 H21 0.010297946762
C7 H21 0.005281967702
C8 H21 0.048466675191
C9 H21 3.1926626421e-05
C10 H21 0.010482489095
C11 H21 0.95416763905
C12 H21 0.047832985492
H13 H21 0.00042985180518
H14 H21 9.29510701e-05
H15 H21 3.4744373754e-05
H16 H21 0.00035003958953
H17 H21 0.0064876821072
H18 H21 2.6371444389e-06
H19 H21 6.9650584196e-06
H20 H21 0.0020280014256
O1 H22 5.1241998204e-05
O2 H22 6.9459338098e-05
N3 H22 0.00014223665303
C4 H22 0.00046467598358
C5 H22 0.00032416896659
C6 H22 0.0050290909845
C7 H22 0.0104880237
C8 H22 0.010449331096
C9 H22 3.8999821662e-05
C10 H22 0.048041698569
C11 H22 0.0479914723
C12 H22 0.95493098957
H13 H22 0.00013232445547
H14 H22 0.00019248782311
H15 H22 4.6964586948e-05
H16 H22 0.0018849417652
H17 H22 0.0019565223719
H18 H22 1.0600936548e-05
H19 H22 3.985324923e-06
H20 H22 0.006311183238
H21 H22 0.0062988371966
O1 H23 0.63338697529
O2 H23 0.022095646029
N3 H23 0.0018106154447
C4 H23 0.0010457615383
C5 H23 0.01109481186
C6 H23 0.00021370108501
C7 H23 0.00044631108688
C8 H23 0.00012360437333
C9 H23 0.012656654474
C10 H23 0.00012256010306
C11 H23 2.9839444106e-05
C12 H23 6.5087979033e-05
H13 H23 4.66550363e-05
H14 H23 0.00038110862679
H15 H23 0.00083457040933
H16 H23 4.6079878487e-05
H17 H23 5.1803527556e-06
H18 H23 0.0005124107891
H19 H23 5.5654273478e-05
H20 H23 5.0310985636e-06
H21 H23 1.3370250238e-06
H22 H23 3.6309746645e-06
