Atom(A) Atom(B) Deloc_index
O1 O2 0.30344313623
O1 N3 0.012950670818
O2 N3 0.049543572558
O1 C4 0.0015524969851
O2 C4 0.0017504504172
N3 C4 0.016910055192
O1 C5 0.0084928710799
O2 C5 0.023705996387
N3 C5 0.084177895993
C4 C5 0.96406712459
O1 C6 0.082386382865
O2 C6 0.09362074951
N3 C6 0.98718405954
C4 C6 0.036828578023
C5 C6 0.93809288398
O1 C7 0.0054135249267
O2 C7 0.00067660112584
N3 C7 0.0016406232774
C4 C7 0.97926820403
C5 C7 0.047514669947
C6 C7 0.012830724112
O1 C8 0.014761430023
O2 C8 0.013615365478
N3 C8 0.0010110616939
C4 C8 0.97945318508
C5 C8 0.046387349995
C6 C8 0.0039903246974
C7 C8 0.052326067579
O1 C9 0.83671869871
O2 C9 1.2282221433
N3 C9 0.07628385727
C4 C9 0.0036812798028
C5 C9 0.045552264594
C6 C9 0.86412481818
C7 C9 0.00081484872131
C8 C9 0.0079170802245
O1 H10 0.00069843446673
O2 H10 0.00027547938255
N3 H10 0.0025975515837
C4 H10 0.92641259912
C5 H10 0.04476106554
C6 H10 0.010299824031
C7 H10 0.043060856845
C8 H10 0.043362298438
C9 H10 0.00057621628073
O1 H11 0.0012087156349
O2 H11 0.015713727405
N3 H11 0.014475162277
C4 H11 0.036377816773
C5 H11 0.92747450674
C6 H11 0.039416094523
C7 H11 0.010539852805
C8 H11 0.0095543371013
C9 H11 0.0046007355577
H10 H11 0.0029804346881
O1 H12 0.0017101130152
O2 H12 0.0039525636336
N3 H12 0.018084480562
C4 H12 0.038929361572
C5 H12 0.93344860718
C6 H12 0.042183609462
C7 H12 0.0064489858272
C8 H12 0.010548066633
C9 H12 0.010329871538
H10 H12 0.006644361941
H11 H12 0.036263819849
O1 H13 0.022290262276
O2 H13 0.011609189688
N3 H13 0.055503075991
C4 H13 0.003001848288
C5 H13 0.034270676119
C6 H13 0.89582540203
C7 H13 0.014247922888
C8 H13 0.0003265181363
C9 H13 0.032530699747
H10 H13 0.00029366303595
H11 H13 0.010749034924
H12 H13 0.0032508812598
