Atom(A) Atom(B) Deloc_index
O1 O2 0.28057809746
O1 O3 0.00010651710264
O2 O3 0.00064939630257
O1 N4 0.012392035262
O2 N4 0.050757502626
O3 N4 0.0009891047125
O1 N5 4.9203669472e-05
O2 N5 0.00019541410903
O3 N5 0.27029463106
N4 N5 0.00026223573248
O1 C6 0.017172703986
O2 C6 0.012373814594
O3 C6 0.032561313776
N4 C6 0.063332071206
N5 C6 0.0085075020932
O1 C7 0.071252246905
O2 C7 0.081634926859
O3 C7 0.0031293794311
N4 C7 0.94290751605
N5 C7 0.0014957863794
C6 C7 0.9220636343
O1 C8 0.0016593279157
O2 C8 0.0096971396648
O3 C8 0.098375582855
N4 C8 0.016714285701
N5 C8 0.084665852098
C6 C8 0.96526784524
C7 C8 0.041648451554
O1 C9 0.71514144614
O2 C9 1.0800460521
O3 C9 0.00038989812223
N4 C9 0.068983895123
N5 C9 0.00013721648226
C6 C9 0.047479574533
C7 C9 0.85241459515
C8 C9 0.0066465511356
O1 C10 0.00015334650088
O2 C10 0.00089353235589
O3 C10 1.0821019239
N4 C10 0.0014622624875
N5 C10 0.85017196113
C6 C10 0.031943486538
C7 C10 0.007428905049
C8 C10 0.89355936341
C9 C10 0.00067745241781
O1 H11 0.017236810979
O2 H11 0.00067789592734
O3 H11 0.02172323042
N4 H11 0.0098836062023
N5 H11 0.0008267604362
C6 H11 0.93377733475
C7 H11 0.036192203588
C8 H11 0.038144916383
C9 H11 0.0032122952924
C10 H11 0.0032089650102
O1 H12 0.0019266851516
O2 H12 0.0025700411655
O3 H12 0.011249552132
N4 H12 0.012623889392
N5 H12 0.00069070677433
C6 H12 0.93877739041
C7 H12 0.038293003761
C8 H12 0.039854814106
C9 H12 0.0086644735718
C10 H12 0.0029310959707
H11 H12 0.03422268742
O1 H13 0.01575596965
O2 H13 0.011584711336
O3 H13 0.0001276014095
N4 H13 0.05660453455
N5 H13 0.00039220858481
C6 H13 0.034401037078
C7 H13 0.91115498719
C8 H13 0.0084856006107
C9 H13 0.0425948575
C10 H13 0.0010927070925
H11 H13 0.002817375989
H12 H13 0.0043610934239
O1 H14 0.00027440089213
O2 H14 0.00058041086329
O3 H14 0.012472503685
N4 H14 0.019748538338
N5 H14 0.015730154587
C6 H14 0.034911337647
C7 H14 0.0025405797079
C8 H14 0.93717734507
C9 H14 0.00038043231631
C10 H14 0.040824739256
H11 H14 0.0095438254469
H12 H14 0.0034463096049
H13 H14 0.00028141963115
O1 H15 0.0017449805902
O2 H15 0.020229793329
O3 H15 0.012961650705
N4 H15 0.001183661378
N5 H15 0.013794870422
C6 H15 0.035428057063
C7 H15 0.0041626945974
C8 H15 0.9356042167
C9 H15 0.0050995255602
C10 H15 0.043719308106
H11 H15 0.0023393664425
H12 H15 0.010057879273
H13 H15 0.00029369010648
H14 H15 0.038187320433
O1 H16 0.00091406117514
O2 H16 0.019003518329
O3 H16 0.00027685996308
N4 H16 0.84968981029
N5 H16 6.1688981732e-05
C6 H16 0.0012649840807
C7 H16 0.019267813599
C8 H16 0.0040159297157
C9 H16 0.0033784085913
C10 H16 0.00053446544414
H11 H16 0.00023651313961
H12 H16 0.00022960590572
H13 H16 0.0081252126081
H14 H16 0.0051221848976
H15 H16 0.00057895759919
O1 H17 0.00031144392959
O2 H17 0.0021119332441
O3 H17 0.00018131749613
N4 H17 0.8795789831
N5 H17 1.6917188216e-05
C6 H17 0.0075170235659
C7 H17 0.021014015939
C8 H17 0.0010634308648
C9 H17 0.0016619059925
C10 H17 7.2498842313e-05
H11 H17 0.001423319016
H12 H17 0.00028146092931
H13 H17 0.0032461142539
H14 H17 0.0011328527522
H15 H17 5.5287618628e-05
H16 H17 0.01617637025
O1 H18 2.748154612e-06
O2 H18 6.988476611e-06
O3 H18 0.014020814684
N4 H18 2.0128126593e-05
N5 H18 0.81563057249
C6 H18 0.00065471900348
C7 H18 3.8680291841e-05
C8 H18 0.0045865474645
C9 H18 3.364368942e-06
C10 H18 0.01338918849
H11 H18 0.00014041123556
H12 H18 5.8423585019e-05
H13 H18 1.1061644203e-05
H14 H18 0.0026434346144
H15 H18 0.0011113666239
H16 H18 5.4784052254e-06
H17 H18 1.6124074159e-06
O1 H19 6.4453855398e-06
O2 H19 1.0797442756e-05
O3 H19 0.010756336008
N4 H19 2.8629722779e-05
N5 H19 0.7997673065
C6 H19 0.0013566113996
C7 H19 0.00031442593395
C8 H19 0.0076327141181
C9 H19 2.0453176857e-05
C10 H19 0.014368162816
H11 H19 3.501202881e-05
H12 H19 2.9843924021e-05
H13 H19 8.6675939009e-05
H14 H19 0.00047260224813
H15 H19 0.0003349120774
H16 H19 5.2021017814e-06
H17 H19 1.7265373197e-06
H18 H19 0.015628074092
O1 H20 0.59150462109
O2 H20 0.011915926294
O3 H20 5.3232300511e-06
N4 H20 0.0017822023915
N5 H20 9.4874304392e-07
C6 H20 0.00035066509816
C7 H20 0.0059846558729
C8 H20 3.4875762551e-05
C9 H20 0.0091955461478
C10 H20 1.4026601539e-06
H11 H20 0.00028451010711
H12 H20 5.6818717554e-05
H13 H20 0.00038807274293
H14 H20 1.0649177182e-05
H15 H20 1.1765423837e-05
H16 H20 4.2268766989e-05
H17 H20 2.4282791086e-05
H18 H20 1.0706675995e-07
H19 H20 8.0463862754e-08
